Messstelle:                ;Klagenfurt, Bl 204
HZB-Nummer:                ;318089
HD-Nummer:                 ;
DBMS-Nummer:               ;2002091
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;23.11.2009
 Geländehöhe:              ;432,57
 Messpunkthöhe:            ;433,11
 Sohllage:                 ;428,33
 T-Messtiefe u.GOK:        ;4,06
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  14.11.1990               ;14 20 48                 ;46 36 52
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
09.08.1991 07:01:00   ;   429,33 ;     
03.07.1992 07:01:00   ;   429,42 ;     
23.09.1993 07:01:00   ;   429,49 ;     
05.08.1994 07:01:00   ;   429,63 ;     
08.12.1995 07:01:00   ;   429,54 ;     
09.02.1996 07:01:00   ;   429,51 ;     
24.10.1997 07:30:00   ;   429,51 ;     
05.06.1998 07:30:00   ;   429,41 ;     
19.02.1999 07:30:00   ;   429,56 ;     
15.09.2000 07:30:00   ;   429,59 ;     
21.12.2001 07:30:00   ;   429,40 ;     
05.04.2002 07:30:00   ;   429,34 ;     
09.05.2003 07:30:00   ;   429,48 ;     
01.10.2004 07:40:00   ;   429,59 ;     
01.03.2005 12:00:00   ;   429,58 ;     
10.11.2006 12:00:00   ;   429,53 ;     
26.05.2007 04:00:00   ;   429,47 ;     
16.05.2008 14:00:00   ;   429,42 ;     
21.12.2009 09:00:00   ;   429,50 ;     
27.07.2010 16:00:00   ;   429,49 ;     
26.05.2011 11:00:00   ;   429,59 ;     
09.07.2012 23:00:00   ;   429,39 ;     
26.10.2013 09:00:00   ;   429,57 ;     
23.06.2014 07:00:00   ;   429,74 ;     
13.06.2015 13:00:00   ;   429,61 ;     
05.01.2016 12:00:00   ;   429,71 ;     
21.07.2017 10:00:00   ;   429,60 ;     
26.10.2018 09:00:00   ;   429,62 ;     
26.01.2019 08:00:00   ;   429,56 ;     
03.06.2020 18:00:00   ;   429,56 ;     
29.10.2021 00:00:00   ;   429,59 ;     
