Messstelle:                ;Pucking I, Bl 14.4
HZB-Nummer:                ;375592
HD-Nummer:                 ;W14.4
DBMS-Nummer:               ;4002741
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;05.01.1991
 Geländehöhe:              ;276,99
 Messpunkthöhe:            ;277,67
 Sohllage:                 ;269,72
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 13 18                 ;48 12 10
  01.01.2003               ;14 13 22                 ;48 12 11
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2007 bis 2015 FG06 durch Kraftwerk beeinflusst
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.04.1991 07:01:00   ;   275,24 ;     
30.05.1992 07:01:00   ;   275,28 ;     
19.05.1993 07:01:00   ;   275,33 ;     
23.09.1994 07:01:00   ;   275,34 ;     
01.06.1995 07:01:00   ;   275,31 ;     
14.02.1996 07:01:00   ;   275,32 ;     
08.08.1997 07:01:00   ;   275,42 ;     
05.02.1998 07:01:00   ;   275,44 ;     
28.05.1999 07:01:00   ;   275,43 ;     
27.01.2000 07:01:00   ;   275,38 ;     
01.02.2001 07:01:00   ;   275,44 ;     
27.07.2002 07:01:00   ;   275,37 ;     
04.10.2003 07:01:00   ;   275,49 ;     
31.01.2004 07:01:00   ;   275,47 ;     
07.02.2005 07:01:00   ;   275,48 ;     
09.12.2006 07:01:00   ;   275,47 ;     
31.12.2007 23:59:55   ;   275,42 ;     
27.02.2008 07:01:00   ;   275,40 ;     
21.01.2009 07:01:00   ;   275,48 ;     
26.05.2011 16:15:00   ;   275,41 ;     
01.05.2012 08:45:00   ;   275,44 ;     
07.08.2013 14:30:00   ;   275,40 ;     
13.12.2014 19:15:00   ;   275,41 ;     
09.07.2015 15:30:00   ;   275,38 ;     
17.04.2016 17:00:00   ;   275,37 ;     
21.06.2017 15:00:00   ;   275,38 ;     
04.08.2018 20:15:00   ;   275,28 ;     
15.09.2019 11:00:00   ;   275,19 ;     
05.09.2020 15:45:00   ;   275,21 ;     
22.06.2021 20:15:00   ;   275,28 ;     
