Messstelle:                ;Trübensee-Schrankenp., Bl
HZB-Nummer:                ;303727
HD-Nummer:                 ;
DBMS-Nummer:               ;3002330
PorenGW-Gebiet:            ;200 Nördliches Tullner Feld
Grundwasserkörper:         ;Tullnerfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;16.03.2011
 Geländehöhe:              ;177,11
 Messpunkthöhe:            ;177,86
 Sohllage:                 ;167,56
 T-Messtiefe u.GOK:        ;5,25
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 03 12                 ;48 21 59
  06.09.1965               ;16 03 07                 ;48 22 00
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.06.1959 07:01:00   ;   174,72 ;     
08.08.1960 07:01:00   ;   174,59 ;     
12.10.1964 07:01:00   ;   174,44 ;     
06.12.1965 07:01:00   ;   174,68 ;     
06.06.1966 07:01:00   ;   174,58 ;     
25.12.1967 07:01:00   ;   174,34 ;     
15.07.1968 07:01:00   ;   174,02 ;     
22.12.1969 07:01:00   ;   174,04 ;     
01.01.1970 00:00:05   ;   174,09 ;     
08.11.1971 07:01:00   ;   173,99 ;     
24.01.1972 07:01:00   ;   173,97 ;     
05.11.1973 07:01:00   ;   173,63 ;     
04.11.1974 07:01:00   ;   173,48 ;     
23.06.1975 07:01:00   ;   173,74 ;     
04.10.1976 07:01:00   ;   173,70 ;     
12.12.1977 07:01:00   ;   173,89 ;     
20.11.1978 07:01:00   ;   173,50 ;     
01.01.1979 00:00:05   ;   173,50 ;     
06.10.1980 07:01:00   ;   174,03 ;     
20.07.1981 07:01:00   ;   173,82 ;     
27.12.1982 07:01:00   ;   173,67 ;     
27.12.1983 07:01:00   ;   173,27 ;     
20.02.1984 07:01:00   ;   173,22 ;     
01.01.1985 00:00:05   ;   173,60 ;     
22.10.1986 07:01:00   ;   173,90 ;     
01.01.1987 00:00:05   ;   174,05 ;     
27.11.1988 07:01:00   ;   174,03 ;     
31.12.1989 07:01:00   ;   173,89 ;     
09.09.1990 07:01:00   ;   173,78 ;     
01.01.1991 00:00:05   ;   173,87 ;     
01.11.1992 07:01:00   ;   173,79 ;     
15.08.1993 07:01:00   ;   173,71 ;     
02.10.1994 07:01:00   ;   173,67 ;     
01.01.1995 00:00:05   ;   173,84 ;     
01.01.1996 00:00:05   ;   174,26 ;     
29.06.1997 07:01:00   ;   174,51 ;     
06.09.1998 07:01:00   ;   174,24 ;     
01.01.1999 00:00:05   ;   174,44 ;     
05.11.2000 07:01:00   ;   173,99 ;     
09.09.2001 07:01:00   ;   173,95 ;     
13.01.2002 07:01:00   ;   174,27 ;     
07.09.2003 07:01:00   ;   174,17 ;     
17.10.2004 07:01:00   ;   174,14 ;     
01.01.2005 00:00:05   ;   174,28 ;     
31.12.2006 07:01:00   ;   174,54 ;     
19.08.2007 07:01:00   ;   174,02 ;     
21.09.2008 07:01:00   ;   174,34 ;     
18.01.2009 07:01:00   ;   174,55 ;     
26.12.2010 07:01:00   ;   174,48 ;     
18.09.2011 18:00:00   ;   174,34 ;     
11.09.2012 18:00:00   ;   174,19 ;     
01.01.2013 09:00:00   ;   174,31 ;     
18.08.2014 22:00:00   ;   174,30 ;     
03.10.2015 20:00:00   ;   174,16 ;     
02.10.2016 20:00:00   ;   174,40 ;     
15.09.2017 20:00:00   ;   174,13 ;     
30.08.2018 17:00:00   ;   174,20 ;     
25.10.2019 17:00:00   ;   174,29 ;     
23.05.2020 18:00:00   ;   174,32 ;     
18.07.2021 11:00:00   ;   174,33 ;     
