Messstelle:                ;Wels, Br 29.13
HZB-Nummer:                ;324822
HD-Nummer:                 ;W29.13
DBMS-Nummer:               ;4002580
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1993
 Geländehöhe:              ;312,14
 Messpunkthöhe:            ;312,34
 Sohllage:                 ;302,12
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 02 16                 ;48 09 45
  01.01.2003               ;14 02 13                 ;48 09 45
  01.01.1993               ;14 02 13                 ;48 09 45
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
20.12.1993 07:01:00   ;   304,67 ;     
07.11.1994 07:01:00   ;   304,44 ;     
01.01.1995 00:00:05   ;   304,59 ;     
25.03.1996 07:01:00   ;   304,77 ;     
17.02.1997 07:01:00   ;   304,74 ;     
23.02.1998 07:01:00   ;   304,79 ;     
27.12.1999 07:01:00   ;   304,53 ;     
18.12.2000 07:01:00   ;   304,45 ;     
01.01.2001 07:01:00   ;   304,46 ;     
05.08.2002 07:01:00   ;   304,83 ;     
31.12.2003 23:59:55   ;   304,37 ;     
05.01.2004 07:01:00   ;   304,35 ;     
03.01.2005 07:01:00   ;   304,63 ;     
31.12.2006 23:59:55   ;   304,59 ;     
15.01.2007 07:01:00   ;   304,55 ;     
17.11.2008 07:01:00   ;   304,45 ;     
02.02.2009 07:01:00   ;   304,58 ;     
22.02.2010 07:01:00   ;   304,43 ;     
31.12.2011 23:59:55   ;   304,50 ;     
02.01.2012 07:01:00   ;   304,49 ;     
31.12.2013 23:59:55   ;   304,69 ;     
17.03.2014 07:01:00   ;   304,29 ;     
21.12.2015 07:01:00   ;   304,39 ;     
18.01.2016 07:01:00   ;   304,37 ;     
23.01.2017 07:01:00   ;   304,52 ;     
19.11.2018 07:01:00   ;   304,24 ;     
23.12.2019 07:01:00   ;   304,33 ;     
13.01.2020 07:01:00   ;   304,34 ;     
12.04.2021 07:01:00   ;   304,64 ;     
