Messstelle:                ;Bludenz, Bl 14.34.24
HZB-Nummer:                ;332163
HD-Nummer:                 ;14.34.24
DBMS-Nummer:               ;8002277
PorenGW-Gebiet:            ;002 Klostertal Hauptstockwerk
Grundwasserkörper:         ;Walgau [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;06.03.2012
 Geländehöhe:              ;592,65
 Messpunkthöhe:            ;593,53
 Sohllage:                 ;570,03
 T-Messtiefe u.GOK:        ;22,12
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1996               ;09 50 50                 ;47 08 43
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
24.02.1981 07:01:00   ;   572,73 ;     
31.12.1982 23:59:55   ;   573,62 ;     
28.11.1983 07:01:00   ;   572,43 ;     
19.03.1984 07:01:00   ;   571,53 ;     
29.04.1985 07:01:00   ;   572,38 ;     
31.12.1986 23:59:55   ;   571,90 ;     
16.02.1987 07:01:00   ;   571,28 ;     
14.03.1988 07:01:00   ;   575,68 ;     
12.02.1990 07:01:00   ;   571,49 ;     
16.12.1991 07:01:00   ;   571,00 ;     
06.04.1993 07:01:00   ;   574,20 ;     
27.12.1994 07:01:00   ;   571,71 ;     
01.01.1995 00:00:05   ;   571,74 ;     
13.05.1996 07:01:00   ;   571,61 ;     
31.12.1997 23:59:55   ;   572,26 ;     
09.03.1998 07:01:00   ;   571,83 ;     
15.02.1999 07:01:00   ;   573,44 ;     
07.02.2000 07:01:00   ;   575,95 ;     
26.02.2001 07:01:00   ;   575,79 ;     
18.03.2002 07:01:00   ;   574,86 ;     
16.07.2007 07:01:00   ;   574,33 ;     
10.03.2008 07:01:00   ;   574,18 ;     
04.12.2009 19:00:00   ;   572,27 ;     
21.03.2010 16:00:00   ;   572,47 ;     
17.06.2011 17:00:00   ;   574,19 ;     
01.01.2012 00:00:05   ;   575,46 ;     
26.09.2013 03:00:00   ;   574,44 ;     
31.12.2014 23:59:55   ;   573,37 ;     
25.12.2015 22:00:00   ;   570,61 ;     
07.01.2016 13:00:00   ;   570,59 ;     
20.02.2017 15:00:00   ;   572,86 ;     
27.12.2018 17:00:00   ;   570,58 ;     
02.01.2019 00:00:00   ;   570,07 ;     
28.08.2020 20:00:00   ;   573,19 ;     
21.01.2021 10:00:00   ;   572,81 ;     
