Messstelle:                ;Lachstatt, Bl 2131.003
HZB-Nummer:                ;324152
HD-Nummer:                 ;2131.003
DBMS-Nummer:               ;4002513
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.03.1976
 Geländehöhe:              ;252,99
 Messpunkthöhe:            ;253,59
 Sohllage:                 ;240,59
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 20 10                 ;48 19 02
  01.01.2003               ;14 20 13                 ;48 19 07
  04.03.1976               ;14 20 13                 ;48 19 07
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.12.1980 07:01:00   ;   248,20 ;     
09.07.1981 07:01:00   ;   248,14 ;     
09.12.1982 07:01:00   ;   247,89 ;     
22.12.1983 07:01:00   ;   247,77 ;     
31.12.1984 23:59:55   ;   247,74 ;     
24.01.1985 07:01:00   ;   247,69 ;     
18.12.1986 07:01:00   ;   248,18 ;     
17.12.1987 07:01:00   ;   247,24 ;     
10.03.1988 07:01:00   ;   247,14 ;     
14.12.1989 07:01:00   ;   247,81 ;     
20.09.1990 07:01:00   ;   247,68 ;     
25.04.1991 07:01:00   ;   247,65 ;     
19.11.1992 07:01:00   ;   247,73 ;     
02.12.1993 07:01:00   ;   247,64 ;     
29.09.1994 07:01:00   ;   247,61 ;     
01.01.1995 00:00:05   ;   247,64 ;     
21.03.1996 07:01:00   ;   247,85 ;     
27.11.1997 07:01:00   ;   247,79 ;     
10.06.1998 07:01:00   ;   247,69 ;     
16.12.1999 07:01:00   ;   247,62 ;     
28.09.2000 07:01:00   ;   247,14 ;     
11.01.2001 07:01:00   ;   247,82 ;     
01.08.2002 07:01:00   ;   248,15 ;     
25.09.2003 07:01:00   ;   247,99 ;     
01.01.2004 00:00:05   ;   248,03 ;     
29.12.2005 07:01:00   ;   247,99 ;     
01.01.2006 00:00:05   ;   248,01 ;     
01.01.2007 00:00:05   ;   248,16 ;     
13.11.2008 07:01:00   ;   248,40 ;     
22.01.2009 07:01:00   ;   248,37 ;     
25.02.2010 07:01:00   ;   248,42 ;     
26.05.2011 07:01:00   ;   248,36 ;     
06.12.2012 07:01:00   ;   248,36 ;     
03.01.2013 07:01:00   ;   248,46 ;     
18.04.2014 07:01:00   ;   248,38 ;     
31.12.2016 23:59:55   ;   248,39 ;     
20.10.2017 07:01:00   ;   248,02 ;     
23.08.2018 07:01:00   ;   248,36 ;     
04.10.2019 07:01:00   ;   248,36 ;     
27.11.2020 07:01:00   ;   247,89 ;     
14.05.2021 07:01:00   ;   247,94 ;     
