Messstelle:                ;Haid, Br 10.3
HZB-Nummer:                ;378521
HD-Nummer:                 ;10.3
DBMS-Nummer:               ;4002774
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;05.01.1993
 Geländehöhe:              ;244,46
 Messpunkthöhe:            ;244,74
 Sohllage:                 ;237,04
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 32 24                 ;48 14 21
  01.01.2003               ;14 32 29                 ;48 14 24
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.12.1993 07:01:00   ;   240,01 ;     
10.11.1994 07:01:00   ;   239,88 ;     
01.01.1995 00:00:05   ;   239,96 ;     
07.03.1996 07:01:00   ;   240,01 ;     
27.11.1997 07:01:00   ;   239,97 ;     
04.03.1998 07:01:00   ;   239,94 ;     
01.12.1999 07:01:00   ;   239,94 ;     
19.01.2000 07:01:00   ;   239,98 ;     
03.01.2001 07:01:00   ;   240,01 ;     
16.01.2002 07:01:00   ;   240,11 ;     
31.12.2003 23:59:55   ;   239,85 ;     
08.01.2004 07:01:00   ;   239,84 ;     
01.01.2005 00:00:05   ;   239,91 ;     
02.02.2006 07:01:00   ;   239,88 ;     
01.01.2007 00:00:05   ;   239,94 ;     
31.12.2008 23:59:55   ;   239,95 ;     
29.01.2009 07:01:00   ;   239,90 ;     
18.02.2010 07:01:00   ;   239,96 ;     
01.12.2011 07:01:00   ;   239,88 ;     
01.01.2012 00:00:05   ;   239,93 ;     
31.12.2013 23:59:55   ;   239,95 ;     
13.03.2014 07:01:00   ;   239,88 ;     
19.11.2015 07:01:00   ;   239,83 ;     
07.01.2016 07:01:00   ;   239,85 ;     
19.01.2017 07:01:00   ;   239,91 ;     
20.12.2018 07:01:00   ;   239,89 ;     
19.12.2019 07:01:00   ;   239,89 ;     
30.01.2020 07:01:00   ;   239,88 ;     
14.01.2021 07:01:00   ;   239,93 ;     
