Messstelle:                ;Baumgartenberg, Bl 2089.001
HZB-Nummer:                ;308874
HD-Nummer:                 ;2089.001
DBMS-Nummer:               ;4002230
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.02.2009
 Geländehöhe:              ;232,29
 Messpunkthöhe:            ;233,49
 Sohllage:                 ;223,98
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 45 56                 ;48 10 49
  01.01.2003               ;14 46 02                 ;48 10 53
  01.01.1947               ;14 46 02                 ;48 10 53
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.10.1947 07:01:00   ;   225,29 ;     
28.11.1966 07:01:00   ;   227,28 ;     
18.12.1967 07:01:00   ;   226,98 ;     
31.12.1968 23:59:55   ;   226,99 ;     
31.12.1969 23:59:55   ;   226,68 ;     
12.01.1970 07:01:00   ;   226,65 ;     
08.11.1971 07:01:00   ;   226,66 ;     
07.02.1972 07:01:00   ;   226,63 ;     
29.01.1973 07:01:00   ;   226,72 ;     
29.04.1974 07:01:00   ;   226,98 ;     
29.12.1975 07:01:00   ;   226,81 ;     
02.11.1976 07:01:00   ;   226,81 ;     
23.01.1977 07:01:00   ;   226,79 ;     
20.02.1978 07:01:00   ;   226,85 ;     
29.01.1979 07:01:00   ;   226,76 ;     
10.11.1980 07:01:00   ;   226,96 ;     
02.02.1981 07:01:00   ;   227,10 ;     
06.12.1982 07:01:00   ;   226,87 ;     
19.12.1983 07:01:00   ;   226,77 ;     
10.12.1984 07:01:00   ;   226,83 ;     
14.01.1985 07:01:00   ;   226,77 ;     
20.10.1986 07:01:00   ;   226,86 ;     
07.02.1987 07:01:00   ;   226,97 ;     
11.11.1988 07:01:00   ;   227,11 ;     
15.12.1989 07:01:00   ;   227,00 ;     
09.02.1990 07:01:00   ;   226,95 ;     
08.11.1991 07:01:00   ;   226,84 ;     
14.10.1992 07:01:00   ;   226,85 ;     
04.03.1993 07:01:00   ;   227,01 ;     
09.11.1994 07:01:00   ;   226,68 ;     
02.11.1995 07:01:00   ;   227,07 ;     
13.03.1996 07:01:00   ;   226,89 ;     
24.12.1997 07:01:00   ;   226,70 ;     
11.02.1998 07:01:00   ;   226,91 ;     
04.11.1999 07:01:00   ;   227,06 ;     
31.12.2000 23:59:55   ;   227,08 ;     
03.01.2001 07:01:00   ;   227,06 ;     
17.01.2002 07:01:00   ;   227,23 ;     
28.08.2003 07:01:00   ;   226,82 ;     
08.01.2004 07:01:00   ;   226,81 ;     
15.12.2005 07:01:00   ;   226,82 ;     
16.02.2006 07:01:00   ;   226,72 ;     
01.01.2007 00:00:05   ;   226,84 ;     
13.11.2008 07:01:00   ;   226,99 ;     
05.02.2009 07:01:00   ;   227,01 ;     
18.02.2010 07:01:00   ;   227,11 ;     
01.12.2011 07:01:00   ;   226,97 ;     
13.12.2012 07:01:00   ;   227,22 ;     
31.12.2013 23:59:55   ;   227,19 ;     
13.03.2014 07:01:00   ;   227,07 ;     
10.12.2015 07:01:00   ;   227,01 ;     
07.01.2016 07:01:00   ;   227,06 ;     
02.02.2017 07:01:00   ;   227,08 ;     
18.10.2018 07:01:00   ;   226,98 ;     
03.10.2019 07:01:00   ;   227,16 ;     
30.01.2020 07:01:00   ;   227,17 ;     
21.01.2021 07:01:00   ;   227,18 ;     
