Messstelle:                ;Moosbrunn-M I, Bl 34
HZB-Nummer:                ;317396
HD-Nummer:                 ;
DBMS-Nummer:               ;11002060
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;13.02.2015
 Geländehöhe:              ;188,01
 Messpunkthöhe:            ;188,86
 Sohllage:                 ;182,86
 T-Messtiefe u.GOK:        ;4,15
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  16.04.1962               ;16 27 32                 ;47 59 27
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis -> FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
  2015 HG28 gerätetechnisch bedingte Datenausfälle
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.07.1970 07:01:00   ;   186,04 ;     
23.08.1971 07:01:00   ;   185,95 ;     
31.01.1972 07:01:00   ;   186,08 ;     
20.08.1973 07:01:00   ;   185,98 ;     
04.07.1974 07:01:00   ;   185,96 ;     
07.03.1975 07:01:00   ;   185,96 ;     
15.07.1976 07:01:00   ;   185,91 ;     
07.07.1977 07:01:00   ;   185,99 ;     
30.01.1978 07:01:00   ;   185,90 ;     
11.06.1979 07:01:00   ;   185,98 ;     
28.08.1980 07:01:00   ;   185,62 ;     
09.07.1981 07:01:00   ;   185,42 ;     
15.07.1982 07:01:00   ;   186,02 ;     
25.08.1983 07:01:00   ;   185,77 ;     
06.08.1984 07:01:00   ;   185,97 ;     
24.01.1985 07:01:00   ;   186,04 ;     
04.08.1986 07:01:00   ;   186,03 ;     
20.07.1987 07:01:00   ;   186,01 ;     
28.07.1988 07:01:00   ;   185,94 ;     
24.07.1989 07:01:00   ;   186,14 ;     
30.08.1990 07:01:00   ;   185,88 ;     
11.07.1991 07:01:00   ;   186,03 ;     
31.08.1992 07:01:00   ;   185,84 ;     
19.07.1993 07:01:00   ;   185,98 ;     
08.08.1994 07:01:00   ;   185,90 ;     
07.08.1995 07:01:00   ;   185,96 ;     
12.08.1996 07:01:00   ;   186,20 ;     
12.06.1997 07:01:00   ;   186,21 ;     
13.08.1998 07:01:00   ;   185,85 ;     
14.06.1999 07:01:00   ;   186,09 ;     
22.06.2000 07:01:00   ;   185,90 ;     
09.07.2001 07:01:00   ;   185,93 ;     
11.07.2002 07:01:00   ;   185,91 ;     
06.10.2003 07:01:00   ;   185,80 ;     
19.08.2004 07:01:00   ;   186,07 ;     
30.06.2005 07:01:00   ;   185,89 ;     
27.07.2006 20:41:55   ;   185,93 ;     
22.07.2007 17:04:00   ;   185,80 ;     
25.06.2008 21:43:00   ;   186,07 ;     
18.06.2009 23:01:00   ;   186,02 ;     
15.07.2010 21:28:00   ;   186,04 ;     
07.10.2011 05:30:00   ;   185,99 ;     
01.07.2012 22:30:00   ;   185,80 ;     
19.08.2013 07:01:00   ;   185,87 ;     
26.06.2014 07:01:00   ;   185,98 ;     
14.08.2015 20:00:00   ;   185,72 ;     
01.10.2016 18:00:00   ;   185,99 ;     
08.07.2017 21:00:00   ;   185,81 ;     
23.08.2018 19:00:00   ;   185,83 ;     
26.07.2019 21:00:00   ;   185,81 ;     
02.08.2020 16:00:00   ;   185,81 ;     
13.07.2021 22:00:00   ;   185,66 ;     
