Messstelle:                ;Oberottensheim, Br 2145.005
HZB-Nummer:                ;307025
HD-Nummer:                 ;2145.005
DBMS-Nummer:               ;4002045
Fremdnummer:               ;O 114
PorenGW-Gebiet:            ;095 Nördliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1963
 Geländehöhe:              ;271,47
 Messpunkthöhe:            ;271,92
 Sohllage:                 ;260,72
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 09 55                 ;48 20 07
  01.01.2003               ;14 09 58                 ;48 20 10
  01.01.1963               ;14 09 58                 ;48 20 10
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1973 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
23.10.1973 07:01:00   ;   264,71 ;     
26.11.1974 07:01:00   ;   265,09 ;     
30.12.1975 07:01:00   ;   264,26 ;     
01.01.1976 00:00:05   ;   264,26 ;     
21.12.1977 07:01:00   ;   263,65 ;     
21.11.1978 07:01:00   ;   262,82 ;     
01.01.1979 00:00:05   ;   263,00 ;     
02.12.1980 07:01:00   ;   264,58 ;     
14.07.1981 07:01:00   ;   264,51 ;     
24.11.1982 07:01:00   ;   262,94 ;     
04.01.1983 07:01:00   ;   263,12 ;     
10.01.1984 07:01:00   ;   263,46 ;     
22.01.1985 07:01:00   ;   263,98 ;     
09.12.1986 07:01:00   ;   263,80 ;     
14.12.1987 07:01:00   ;   263,90 ;     
18.10.1988 07:01:00   ;   264,40 ;     
24.10.1989 07:01:00   ;   264,46 ;     
18.09.1990 07:01:00   ;   264,35 ;     
17.12.1991 07:01:00   ;   263,65 ;     
13.10.1992 07:01:00   ;   263,81 ;     
07.12.1993 07:01:00   ;   264,60 ;     
31.10.1994 07:01:00   ;   263,52 ;     
01.01.1995 00:00:05   ;   263,72 ;     
26.03.1996 07:01:00   ;   264,46 ;     
25.11.1997 07:01:00   ;   264,01 ;     
08.09.1998 07:01:00   ;   264,22 ;     
19.12.1999 07:01:00   ;   263,21 ;     
01.01.2000 00:00:05   ;   263,57 ;     
01.01.2001 07:01:00   ;   264,39 ;     
06.08.2002 07:01:00   ;   264,06 ;     
31.12.2003 23:59:55   ;   263,15 ;     
12.01.2004 07:01:00   ;   263,07 ;     
19.12.2005 07:01:00   ;   263,88 ;     
31.12.2006 23:59:55   ;   263,88 ;     
03.01.2007 07:01:00   ;   263,85 ;     
22.12.2008 07:01:00   ;   263,57 ;     
09.02.2009 07:01:00   ;   263,42 ;     
13.12.2010 07:01:00   ;   264,17 ;     
23.05.2011 07:01:00   ;   264,27 ;     
17.12.2012 07:01:00   ;   263,86 ;     
31.12.2013 23:59:55   ;   263,83 ;     
05.05.2014 07:01:00   ;   263,14 ;     
23.11.2015 07:01:00   ;   263,61 ;     
18.01.2016 07:01:00   ;   263,55 ;     
06.02.2017 07:01:00   ;   264,37 ;     
13.08.2018 07:01:00   ;   263,15 ;     
23.12.2019 07:01:00   ;   263,90 ;     
31.12.2020 23:59:55   ;   263,79 ;     
18.01.2021 07:01:00   ;   263,70 ;     
