Messstelle:                ;St. Peter, Bl 27.112
HZB-Nummer:                ;377408
HD-Nummer:                 ;2127.112
DBMS-Nummer:               ;4002866
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.01.1993
 Geländehöhe:              ;253,37
 Messpunkthöhe:            ;254,32
 Sohllage:                 ;242,78
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 20 23                 ;48 16 52
  01.01.2003               ;14 20 28                 ;48 16 53
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.03.1993 07:01:00   ;   247,86 ;     
28.02.1994 07:01:00   ;   247,86 ;     
23.01.1995 07:01:00   ;   247,99 ;     
25.03.1996 07:01:00   ;   247,96 ;     
10.02.1997 07:01:00   ;   248,24 ;     
09.03.1998 07:01:00   ;   248,19 ;     
06.12.1999 07:01:00   ;   248,15 ;     
03.07.2000 07:01:00   ;   247,98 ;     
12.03.2001 07:01:00   ;   247,87 ;     
17.06.2002 07:01:00   ;   247,80 ;     
23.11.2003 07:01:00   ;   247,83 ;     
26.12.2004 07:01:00   ;   247,71 ;     
01.05.2005 07:01:00   ;   247,54 ;     
24.12.2006 07:01:00   ;   247,59 ;     
14.01.2007 07:01:00   ;   247,57 ;     
24.02.2008 07:01:00   ;   247,49 ;     
22.11.2009 07:01:00   ;   247,50 ;     
07.11.2010 07:01:00   ;   247,38 ;     
13.03.2011 07:01:00   ;   247,33 ;     
18.03.2012 07:01:00   ;   247,44 ;     
20.04.2013 07:01:00   ;   247,44 ;     
12.04.2014 07:01:00   ;   247,39 ;     
07.12.2015 07:01:00   ;   247,01 ;     
08.05.2016 07:01:00   ;   246,99 ;     
19.02.2017 07:01:00   ;   247,00 ;     
20.05.2018 07:01:00   ;   247,04 ;     
03.03.2019 07:01:00   ;   247,19 ;     
06.12.2020 07:01:00   ;   247,18 ;     
05.04.2021 07:01:00   ;   247,15 ;     
