
Messstelle:                ;Luftenberg, Bl 21.12
HZB-Nummer:                ;377515
HD-Nummer:                 ;2121.012
DBMS-Nummer:               ;4002802
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;12.08.1999
 Geländehöhe:              ;245,46
 Messpunkthöhe:            ;246,59
 Sohllage:                 ;238,28
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 25 09                 ;48 14 58
  01.01.2003               ;14 25 11                 ;48 15 02
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2021 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.05.1993 07:01:00   ;   244,20 ;     
25.02.1994 07:01:00   ;   244,21 ;     
21.01.1995 07:01:00   ;   244,25 ;     
22.06.1996 07:01:00   ;   244,26 ;     
07.06.1997 07:01:00   ;   244,24 ;     
16.05.1998 07:01:00   ;   244,25 ;     
05.06.1999 07:01:00   ;   244,14 ;     
15.01.2000 07:01:00   ;   244,22 ;     
25.05.2001 07:01:00   ;   244,19 ;     
25.05.2002 07:01:00   ;   244,16 ;     
31.05.2003 07:01:00   ;   244,19 ;     
06.03.2004 07:01:00   ;   244,18 ;     
11.03.2005 07:01:00   ;   244,17 ;     
03.02.2006 07:01:00   ;   244,20 ;     
20.04.2007 07:01:00   ;   244,16 ;     
30.05.2008 07:01:00   ;   244,17 ;     
20.02.2009 07:01:00   ;   244,15 ;     
09.04.2010 07:01:00   ;   244,18 ;     
20.05.2011 07:01:00   ;   244,17 ;     
23.03.2012 07:01:00   ;   244,14 ;     
04.10.2013 07:01:00   ;   244,15 ;     
14.03.2014 07:01:00   ;   244,11 ;     
19.03.2015 07:01:00   ;   244,24 ;     
23.01.2016 07:01:00   ;   244,24 ;     
26.01.2017 07:01:00   ;   244,25 ;     
20.07.2018 07:01:00   ;   244,19 ;     
27.02.2019 07:01:00   ;   244,22 ;     
15.01.2020 07:01:00   ;   244,24 ;     
