Messstelle:                ;Ebreichsdorf, Bl 23
HZB-Nummer:                ;300236
HD-Nummer:                 ;
DBMS-Nummer:               ;11002002
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;22.02.2017
 Geländehöhe:              ;197,64
 Messpunkthöhe:            ;198,14
 Sohllage:                 ;192,91
 T-Messtiefe u.GOK:        ;3,50
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  03.11.1961               ;16 22 48                 ;47 59 03
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
16.09.1962 07:01:00   ;   196,06 ;     
19.08.1963 07:01:00   ;   196,07 ;     
14.09.1964 07:01:00   ;   195,96 ;     
22.11.1965 07:01:00   ;   196,93 ;     
11.07.1966 07:01:00   ;   196,53 ;     
11.09.1967 07:01:00   ;   196,13 ;     
22.07.1968 07:01:00   ;   195,97 ;     
01.01.1969 00:00:05   ;   195,98 ;     
28.09.1970 07:01:00   ;   196,21 ;     
07.10.1971 07:01:00   ;   195,66 ;     
01.01.1972 00:00:05   ;   196,25 ;     
27.09.1973 07:01:00   ;   195,59 ;     
16.09.1974 07:01:00   ;   195,55 ;     
23.06.1975 07:01:00   ;   195,81 ;     
16.09.1976 07:01:00   ;   195,70 ;     
12.09.1977 07:01:00   ;   195,95 ;     
02.10.1978 07:01:00   ;   195,66 ;     
23.08.1979 07:01:00   ;   195,73 ;     
21.08.1980 07:01:00   ;   195,71 ;     
17.08.1981 07:01:00   ;   195,74 ;     
29.07.1982 07:01:00   ;   195,86 ;     
01.09.1983 07:01:00   ;   195,70 ;     
03.09.1984 07:01:00   ;   195,60 ;     
10.10.1985 07:01:00   ;   195,74 ;     
25.08.1986 07:01:00   ;   195,89 ;     
01.10.1987 07:01:00   ;   195,97 ;     
15.08.1988 07:01:00   ;   195,75 ;     
27.07.1989 07:01:00   ;   195,82 ;     
03.09.1990 07:01:00   ;   195,59 ;     
01.01.1991 00:00:05   ;   195,86 ;     
28.09.1992 07:01:00   ;   195,78 ;     
23.08.1993 07:01:00   ;   195,84 ;     
29.08.1994 07:01:00   ;   195,84 ;     
28.08.1995 07:01:00   ;   195,90 ;     
12.08.1996 07:01:00   ;   196,43 ;     
06.11.1997 07:01:00   ;   196,28 ;     
31.08.1998 07:01:00   ;   196,00 ;     
05.07.1999 07:01:00   ;   196,39 ;     
10.07.2000 14:05:00   ;   196,01 ;     
04.09.2001 15:47:00   ;   195,75 ;     
06.08.2002 08:55:00   ;   195,75 ;     
30.08.2003 12:33:00   ;   195,75 ;     
10.09.2004 14:25:00   ;   195,90 ;     
14.08.2005 15:25:00   ;   195,74 ;     
02.08.2006 09:25:15   ;   196,15 ;     
18.08.2007 18:00:00   ;   195,86 ;     
19.07.2008 20:00:00   ;   196,37 ;     
04.10.2009 14:00:00   ;   196,43 ;     
14.07.2010 22:00:00   ;   196,39 ;     
18.09.2011 14:00:00   ;   196,19 ;     
25.08.2012 21:00:00   ;   195,93 ;     
22.08.2013 01:00:00   ;   196,13 ;     
24.07.2014 16:00:00   ;   196,31 ;     
16.08.2015 18:00:00   ;   196,06 ;     
01.10.2016 10:00:00   ;   196,16 ;     
08.09.2017 14:00:00   ;   195,96 ;     
23.08.2018 16:00:00   ;   195,82 ;     
12.08.2019 16:00:00   ;   195,87 ;     
28.08.2020 18:00:00   ;   195,82 ;     
16.07.2021 19:00:00   ;   195,83 ;     
