Messstelle:                ;Brunn bei Pitten, Bl 223
HZB-Nummer:                ;319319
HD-Nummer:                 ;
DBMS-Nummer:               ;3002635
PorenGW-Gebiet:            ;255 Pittental
Grundwasserkörper:         ;Gruppe Bucklige Welt [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.12.2005
 Geländehöhe:              ;320,56
 Messpunkthöhe:            ;321,41
 Sohllage:                 ;311,41
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 11 29                 ;47 43 28
  01.12.2005               ;16 11 29                 ;47 43 28
  01.12.1975               ;16 11 30                 ;47 43 30
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.1976 00:00:05   ;   316,72 ;     
19.12.1977 07:01:00   ;   316,48 ;     
06.03.1978 07:01:00   ;   316,41 ;     
22.01.1979 07:01:00   ;   316,47 ;     
17.03.1980 07:01:00   ;   316,82 ;     
24.08.1981 07:01:00   ;   316,74 ;     
31.12.1982 23:59:55   ;   316,88 ;     
19.12.1983 07:01:00   ;   316,39 ;     
12.03.1984 07:01:00   ;   316,28 ;     
08.01.1985 07:01:00   ;   316,39 ;     
29.12.1986 07:01:00   ;   316,71 ;     
01.01.1987 00:00:05   ;   316,78 ;     
21.03.1988 07:01:00   ;   316,72 ;     
31.12.1989 23:59:55   ;   317,02 ;     
10.12.1990 07:01:00   ;   316,88 ;     
01.04.1991 07:01:00   ;   316,76 ;     
16.11.1992 07:01:00   ;   317,07 ;     
15.03.1993 07:01:00   ;   317,02 ;     
14.11.1994 07:01:00   ;   316,83 ;     
23.01.1995 07:01:00   ;   316,78 ;     
18.03.1996 07:01:00   ;   316,63 ;     
17.03.1997 07:01:00   ;   316,88 ;     
16.03.1998 07:01:00   ;   316,83 ;     
31.12.1999 23:59:55   ;   316,72 ;     
17.01.2000 07:01:00   ;   316,66 ;     
19.02.2001 07:01:00   ;   316,62 ;     
21.01.2002 07:01:00   ;   316,61 ;     
09.01.2006 07:01:00   ;   316,68 ;     
15.01.2007 07:01:00   ;   316,71 ;     
09.12.2008 07:01:00   ;   317,00 ;     
02.02.2009 07:01:00   ;   316,99 ;     
15.02.2010 07:01:00   ;   317,03 ;     
31.12.2011 23:59:55   ;   316,73 ;     
09.01.2012 07:01:00   ;   316,71 ;     
01.01.2013 00:00:05   ;   317,00 ;     
07.04.2014 07:01:00   ;   316,96 ;     
31.12.2015 23:59:55   ;   316,80 ;     
18.01.2016 07:01:00   ;   316,76 ;     
30.01.2017 07:01:00   ;   316,76 ;     
03.12.2018 07:01:00   ;   316,75 ;     
28.10.2019 07:01:00   ;   316,63 ;     
18.05.2020 07:01:00   ;   316,55 ;     
27.12.2021 07:01:00   ;   316,49 ;     
