Messstelle:                ;Roitham, Br 58.2
HZB-Nummer:                ;375113
HD-Nummer:                 ;V58.2
DBMS-Nummer:               ;4003036
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;22.09.2014
 Geländehöhe:              ;402,78
 Messpunkthöhe:            ;403,23
 Sohllage:                 ;366,07
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 48 43                 ;48 01 23
  01.01.2003               ;13 48 46                 ;48 01 24
  03.03.1984               ;0                   ;0  
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1984 23:59:55   ;   366,49 ;     
22.01.1985 07:01:00   ;   366,44 ;     
16.12.1986 07:01:00   ;   366,55 ;     
02.11.1987 07:01:00   ;   366,42 ;     
18.01.1988 07:01:00   ;   366,68 ;     
13.02.1989 07:01:00   ;   366,83 ;     
12.02.1990 07:01:00   ;   366,74 ;     
18.02.1991 07:01:00   ;   366,78 ;     
03.02.1992 07:01:00   ;   366,85 ;     
29.11.1993 07:01:00   ;   366,85 ;     
15.08.1994 07:01:00   ;   366,91 ;     
13.03.1995 07:01:00   ;   366,88 ;     
11.03.1996 07:01:00   ;   366,82 ;     
10.02.1997 07:01:00   ;   366,87 ;     
09.02.1998 07:01:00   ;   366,93 ;     
15.02.1999 07:01:00   ;   367,00 ;     
17.01.2000 07:01:00   ;   366,98 ;     
31.01.2001 07:01:00   ;   366,96 ;     
16.01.2002 07:01:00   ;   367,02 ;     
31.12.2003 23:59:55   ;   366,93 ;     
06.03.2004 07:01:00   ;   366,77 ;     
16.01.2005 07:01:00   ;   366,90 ;     
26.01.2006 07:01:00   ;   366,96 ;     
27.12.2007 07:01:00   ;   367,01 ;     
22.02.2008 07:01:00   ;   366,91 ;     
23.01.2009 07:01:00   ;   366,96 ;     
19.02.2010 07:01:00   ;   366,98 ;     
15.09.2011 07:01:00   ;   366,81 ;     
13.12.2012 07:01:00   ;   367,02 ;     
31.12.2013 23:59:55   ;   366,99 ;     
01.01.2014 07:01:00   ;   366,99 ;     
30.01.2015 07:01:00   ;   367,00 ;     
07.01.2016 07:01:00   ;   367,02 ;     
26.01.2017 07:01:00   ;   367,05 ;     
22.11.2018 07:01:00   ;   366,84 ;     
17.01.2019 07:01:00   ;   366,83 ;     
17.12.2020 07:01:00   ;   367,05 ;     
14.01.2021 07:01:00   ;   367,00 ;     
