Messstelle:                ;Feldkirchen/D., Br 2152.005
HZB-Nummer:                ;307074
HD-Nummer:                 ;2152.005
DBMS-Nummer:               ;4002050
Fremdnummer:               ;O 120
PorenGW-Gebiet:            ;095 Nördliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.08.1999
 Geländehöhe:              ;262,67
 Messpunkthöhe:            ;262,97
 Sohllage:                 ;256,66
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 04 25                 ;48 19 48
  01.01.2003               ;14 04 27                 ;48 19 50
  18.05.1966               ;14 04 27                 ;48 19 50
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1978 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
19.09.1978 07:01:00   ;   259,11 ;     
30.01.1979 07:01:00   ;   259,14 ;     
10.12.1980 07:01:00   ;   259,22 ;     
14.07.1981 07:01:00   ;   259,15 ;     
07.12.1982 07:01:00   ;   259,08 ;     
22.11.1983 07:01:00   ;   258,99 ;     
11.09.1984 07:01:00   ;   259,02 ;     
22.01.1985 07:01:00   ;   259,02 ;     
23.12.1986 07:01:00   ;   259,00 ;     
16.11.1987 07:01:00   ;   259,05 ;     
25.01.1988 07:01:00   ;   259,18 ;     
05.12.1989 07:01:00   ;   259,13 ;     
04.09.1990 07:01:00   ;   259,06 ;     
17.12.1991 07:01:00   ;   258,98 ;     
19.08.1992 07:01:00   ;   258,96 ;     
06.07.1993 07:01:00   ;   259,08 ;     
27.09.1994 07:01:00   ;   259,05 ;     
01.01.1995 00:00:05   ;   259,10 ;     
19.03.1996 07:01:00   ;   259,15 ;     
11.11.1997 07:01:00   ;   259,14 ;     
01.09.1998 07:01:00   ;   259,11 ;     
18.07.1999 07:01:00   ;   258,97 ;     
17.01.2000 07:01:00   ;   259,07 ;     
20.11.2001 07:01:00   ;   259,18 ;     
06.08.2002 07:01:00   ;   259,17 ;     
15.09.2003 07:01:00   ;   259,06 ;     
01.01.2004 00:00:05   ;   259,08 ;     
19.12.2005 07:01:00   ;   258,99 ;     
07.02.2006 07:01:00   ;   259,04 ;     
27.08.2007 07:01:00   ;   259,05 ;     
31.12.2008 23:59:55   ;   259,06 ;     
19.01.2009 07:01:00   ;   259,01 ;     
22.02.2010 07:01:00   ;   259,09 ;     
23.05.2011 07:01:00   ;   259,00 ;     
03.12.2012 07:01:00   ;   259,15 ;     
27.05.2013 07:01:00   ;   259,24 ;     
24.03.2014 07:01:00   ;   259,20 ;     
05.10.2015 07:01:00   ;   259,12 ;     
04.01.2016 07:01:00   ;   259,20 ;     
13.02.2017 07:01:00   ;   259,20 ;     
10.09.2018 07:01:00   ;   259,09 ;     
30.09.2019 07:01:00   ;   259,13 ;     
27.01.2020 07:01:00   ;   259,14 ;     
05.07.2021 07:01:00   ;   259,22 ;     
