Messstelle:                ;Pucherhäuslquelle
HZB-Nummer:                ;395285
HD-Nummer:                 ;
DBMS-Nummer:               ;5002224
Gebirgsgruppe:             ;1418 Spielberghorn
Grundwasserkörper:         ;Gruppe Zentralzone [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;QU
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;23.08.2006
 Geländehöhe-Hauptquelle:  ;955,00
 Pegelnullpunkt:           ;950,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  27.10.2005               ;12 41 36                 ;47 25 48
Exportzeitreihe:           ;QUWQ,I,Mit,T,1,F,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2021 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;l/s
Werte:
23.08.2006 00:00:00   ;    71,2 ;     
24.08.2006 00:00:00   ;    70,3 ;     
25.08.2006 00:00:00   ;    70,5 ;     
26.08.2006 00:00:00   ;    66,9 ;     
27.08.2006 00:00:00   ;    67,5 ;     
28.08.2006 00:00:00   ;    69,6 ;     
29.08.2006 00:00:00   ;    89,5 ;     
30.08.2006 00:00:00   ;   179,2 ;     
31.08.2006 00:00:00   ;   268,6 ;     
01.09.2006 00:00:00   ;   226,9 ;     
02.09.2006 00:00:00   ;   159,7 ;     
03.09.2006 00:00:00   ;   147,7 ;     
04.09.2006 00:00:00   ;   127,5 ;     
05.09.2006 00:00:00   ;   113,0 ;     
06.09.2006 00:00:00   ;    92,8 ;     
07.09.2006 00:00:00   ;    81,0 ;     
08.09.2006 00:00:00   ;   105,7 ;     
09.09.2006 00:00:00   ;    94,6 ;     
10.09.2006 00:00:00   ;    89,6 ;     
11.09.2006 00:00:00   ;    80,0 ;     
12.09.2006 00:00:00   ;    69,9 ;     
13.09.2006 00:00:00   ;    66,3 ;     
14.09.2006 00:00:00   ;    64,1 ;     
15.09.2006 00:00:00   ;    63,5 ;     
16.09.2006 00:00:00   ;    61,0 ;     
17.09.2006 00:00:00   ;    59,5 ;     
18.09.2006 00:00:00   ;    59,3 ;     
19.09.2006 00:00:00   ;    98,9 ;     
20.09.2006 00:00:00   ;    99,1 ;     
21.09.2006 00:00:00   ;    87,0 ;     
22.09.2006 00:00:00   ;    77,2 ;     
23.09.2006 00:00:00   ;    71,9 ;     
24.09.2006 00:00:00   ;    68,1 ;     
25.09.2006 00:00:00   ;    65,0 ;     
26.09.2006 00:00:00   ;    63,0 ;     
27.09.2006 00:00:00   ;    60,1 ;     
28.09.2006 00:00:00   ;    58,3 ;     
