Messstelle:                ;Gattendorf, Br 54
HZB-Nummer:                ;335612
HD-Nummer:                 ;
DBMS-Nummer:               ;1002269
PorenGW-Gebiet:            ;309 Parndorfer Platte
Grundwasserkörper:         ;Parndorfer Platte [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.05.1993
 Geländehöhe:              ;147,98
 Messpunkthöhe:            ;147,98
 Sohllage:                 ;135,66
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.05.1993               ;16 58 58                 ;48 00 57
  30.04.1993               ;16 58 56                 ;48 00 55
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
07.02.1994 07:01:00   ;   139,19 ;     
16.10.1995 07:01:00   ;   138,87 ;     
22.04.1996 07:01:00   ;   140,93 ;     
28.07.1997 16:00:00   ;   140,15 ;     
23.11.1998 16:00:00   ;   139,44 ;     
22.03.1999 16:00:00   ;   139,93 ;     
24.04.2000 16:00:00   ;   140,15 ;     
16.04.2001 16:00:00   ;   138,81 ;     
31.12.2002 23:59:55   ;   139,55 ;     
24.02.2003 16:00:00   ;   140,47 ;     
26.04.2004 16:00:00   ;   139,58 ;     
03.10.2005 16:00:00   ;   138,79 ;     
19.06.2006 16:00:00   ;   140,28 ;     
31.12.2007 23:59:55   ;   139,03 ;     
14.01.2008 16:00:00   ;   139,07 ;     
20.04.2009 16:00:00   ;   140,35 ;     
18.10.2010 16:00:00   ;   139,69 ;     
24.01.2011 16:00:00   ;   139,73 ;     
23.01.2012 16:00:00   ;   138,55 ;     
22.04.2013 16:00:00   ;   140,75 ;     
09.10.2014 16:00:00   ;   139,37 ;     
12.03.2015 16:00:00   ;   139,94 ;     
23.03.2016 10:09:00   ;   138,91 ;     
17.01.2017 10:10:00   ;   138,66 ;     
28.03.2018 10:38:00   ;   138,62 ;     
06.03.2019 10:45:00   ;   139,00 ;     
23.12.2020 10:15:00   ;   138,68 ;     
10.03.2021 10:45:00   ;   138,85 ;     
