Messstelle:                ;Steyregg, Bl 2126.011
HZB-Nummer:                ;376608
HD-Nummer:                 ;Bl2126.011
DBMS-Nummer:               ;4002686
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;17.10.2016
 Geländehöhe:              ;250,64
 Messpunkthöhe:            ;251,99
 Sohllage:                 ;243,34
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 21 40                 ;48 16 49
  01.01.2003               ;14 21 42                 ;48 16 56
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.08.1980 07:01:00   ;   246,68 ;     
06.01.1981 07:01:00   ;   246,68 ;     
27.09.1982 07:01:00   ;   246,62 ;     
08.08.1983 07:01:00   ;   246,64 ;     
18.09.1984 07:01:00   ;   246,56 ;     
19.08.1985 07:01:00   ;   246,72 ;     
31.12.1986 07:01:00   ;   246,63 ;     
01.01.1987 00:00:05   ;   246,63 ;     
28.03.1988 07:01:00   ;   247,23 ;     
18.09.1989 07:01:00   ;   246,73 ;     
24.09.1990 07:01:00   ;   246,63 ;     
05.08.1991 07:01:00   ;   247,68 ;     
31.10.1992 07:01:00   ;   246,71 ;     
20.03.1993 07:01:00   ;   246,67 ;     
16.04.1994 07:01:00   ;   246,69 ;     
02.09.1995 07:01:00   ;   246,82 ;     
01.06.1996 07:01:00   ;   246,58 ;     
26.07.1997 07:01:00   ;   246,57 ;     
31.10.1998 07:01:00   ;   246,82 ;     
06.03.1999 07:01:00   ;   246,65 ;     
21.10.2000 07:01:00   ;   246,65 ;     
24.03.2001 07:01:00   ;   246,70 ;     
22.03.2002 07:01:00   ;   250,03 ;     
08.08.2003 07:01:00   ;   246,82 ;     
24.09.2004 07:01:00   ;   246,91 ;     
21.01.2005 07:01:00   ;   246,96 ;     
31.03.2006 07:01:00   ;   247,48 ;     
07.09.2007 07:01:00   ;   247,06 ;     
25.04.2008 07:01:00   ;   246,59 ;     
26.06.2009 07:01:00   ;   246,87 ;     
30.07.2010 07:01:00   ;   246,93 ;     
14.01.2011 07:01:00   ;   246,84 ;     
15.06.2012 07:01:00   ;   246,90 ;     
04.06.2013 03:00:00   ;   250,03 ;     
24.10.2014 07:01:00   ;   247,07 ;     
03.04.2015 07:01:00   ;   246,87 ;     
03.06.2016 07:01:00   ;   247,00 ;     
11.08.2017 07:01:00   ;   246,85 ;     
05.01.2018 07:01:00   ;   247,01 ;     
15.03.2019 07:01:00   ;   246,75 ;     
10.07.2020 07:01:00   ;   246,70 ;     
05.02.2021 07:01:00   ;   246,77 ;     
