Messstelle:                ;Feldkirchen/D., Br 2152.005
HZB-Nummer:                ;307074
HD-Nummer:                 ;2152.005
DBMS-Nummer:               ;4002050
Fremdnummer:               ;O 120
PorenGW-Gebiet:            ;095 Nördliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.08.1999
 Geländehöhe:              ;262,67
 Messpunkthöhe:            ;262,97
 Sohllage:                 ;256,66
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 04 25                 ;48 19 48
  01.01.2003               ;14 04 27                 ;48 19 50
  18.05.1966               ;14 04 27                 ;48 19 50
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1978 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
10.01.1978 07:01:00   ;   259,43 ;     
10.04.1979 07:01:00   ;   259,71 ;     
12.02.1980 07:01:00   ;   259,74 ;     
28.07.1981 07:01:00   ;   260,05 ;     
02.02.1982 07:01:00   ;   260,06 ;     
08.02.1983 07:01:00   ;   259,23 ;     
14.02.1984 07:01:00   ;   259,30 ;     
20.08.1985 07:01:00   ;   259,75 ;     
28.01.1986 07:01:00   ;   259,60 ;     
07.04.1987 07:01:00   ;   259,48 ;     
29.03.1988 07:01:00   ;   260,09 ;     
01.01.1989 00:00:05   ;   259,47 ;     
06.03.1990 07:01:00   ;   259,37 ;     
05.08.1991 07:01:00   ;   259,89 ;     
15.12.1992 07:01:00   ;   259,27 ;     
28.12.1993 07:01:00   ;   259,33 ;     
19.04.1994 07:01:00   ;   259,51 ;     
04.04.1995 07:01:00   ;   259,38 ;     
28.05.1996 07:01:00   ;   259,48 ;     
08.04.1997 07:01:00   ;   259,38 ;     
03.11.1998 07:01:00   ;   259,42 ;     
14.03.1999 07:01:00   ;   259,54 ;     
03.04.2000 07:01:00   ;   259,57 ;     
30.04.2001 07:01:00   ;   259,49 ;     
13.08.2002 07:01:00   ;   261,67 ;     
07.01.2003 07:01:00   ;   259,77 ;     
18.02.2004 07:01:00   ;   259,34 ;     
14.02.2005 07:01:00   ;   259,43 ;     
04.04.2006 07:01:00   ;   259,89 ;     
17.12.2007 07:01:00   ;   259,31 ;     
07.04.2008 07:01:00   ;   259,37 ;     
20.07.2009 07:01:00   ;   259,50 ;     
09.08.2010 07:01:00   ;   259,37 ;     
31.12.2011 23:59:55   ;   259,24 ;     
23.01.2012 07:01:00   ;   259,51 ;     
03.06.2013 07:01:00   ;   261,27 ;     
27.10.2014 07:01:00   ;   259,47 ;     
01.06.2015 07:01:00   ;   259,43 ;     
27.06.2016 07:01:00   ;   259,56 ;     
15.05.2017 07:01:00   ;   259,46 ;     
29.01.2018 07:01:00   ;   259,55 ;     
18.03.2019 07:01:00   ;   259,39 ;     
02.03.2020 07:01:00   ;   259,35 ;     
10.02.2021 10:00:00   ;   259,47 ;     
