Messstelle:                ;Oslip, Bl 19
HZB-Nummer:                ;326231
HD-Nummer:                 ;
DBMS-Nummer:               ;1002182
PorenGW-Gebiet:            ;313 Wulkatal
Grundwasserkörper:         ;Gruppe Wulkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1986
 Geländehöhe:              ;136,03
 Messpunkthöhe:            ;136,68
 Sohllage:                 ;131,61
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1986               ;16 36 07                 ;47 49 52
  31.12.1985               ;16 36 03                 ;47 49 50
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.02.1986 07:01:00   ;   135,50 ;     
23.02.1987 07:01:00   ;   135,35 ;     
28.03.1988 07:01:00   ;   135,26 ;     
23.01.1989 07:01:00   ;   134,77 ;     
30.04.1990 07:01:00   ;   134,45 ;     
20.05.1991 07:01:00   ;   135,39 ;     
07.12.1992 07:01:00   ;   135,52 ;     
31.12.1993 23:59:55   ;   135,27 ;     
10.01.1994 07:01:00   ;   135,40 ;     
27.03.1995 07:01:00   ;   135,34 ;     
08.04.1996 07:01:00   ;   135,62 ;     
24.03.1997 09:00:00   ;   135,20 ;     
12.10.1998 09:00:00   ;   135,12 ;     
22.02.1999 08:30:00   ;   135,31 ;     
03.04.2000 08:30:00   ;   135,39 ;     
02.04.2001 08:30:00   ;   134,73 ;     
31.12.2002 23:59:55   ;   135,06 ;     
03.02.2003 08:30:00   ;   135,40 ;     
29.03.2004 08:30:00   ;   135,20 ;     
29.08.2005 08:30:00   ;   135,09 ;     
09.01.2006 08:30:00   ;   135,49 ;     
17.12.2007 08:30:00   ;   135,42 ;     
22.12.2008 08:30:00   ;   135,31 ;     
09.03.2009 08:30:00   ;   135,71 ;     
16.08.2010 08:00:00   ;   135,77 ;     
17.01.2011 08:30:00   ;   135,45 ;     
30.12.2012 09:10:00   ;   134,80 ;     
02.03.2013 11:10:00   ;   135,73 ;     
17.05.2014 12:00:00   ;   135,69 ;     
11.01.2015 11:00:00   ;   135,13 ;     
22.02.2016 14:00:00   ;   134,90 ;     
25.03.2017 17:00:00   ;   134,61 ;     
26.12.2018 04:00:00   ;   135,02 ;     
14.01.2019 12:00:00   ;   135,16 ;     
21.10.2020 05:00:00   ;   134,60 ;     
12.02.2021 06:00:00   ;   134,82 ;     
