Messstelle:                ;Mühldorf, Br 2151.011
HZB-Nummer:                ;306969
HD-Nummer:                 ;2151.011
DBMS-Nummer:               ;4002039
Fremdnummer:               ;O 108
PorenGW-Gebiet:            ;095 Nördliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1963
 Geländehöhe:              ;260,66
 Messpunkthöhe:            ;261,26
 Sohllage:                 ;257,39
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 05 42                 ;48 20 30
  01.01.2003               ;14 05 44                 ;48 20 32
  01.01.1963               ;14 05 44                 ;48 20 32
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1977 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.03.1977 07:01:00   ;   260,06 ;     
07.01.1978 07:01:00   ;   259,33 ;     
11.04.1979 07:01:00   ;   259,97 ;     
14.02.1980 07:01:00   ;   259,77 ;     
18.03.1981 07:01:00   ;   260,11 ;     
01.02.1982 07:01:00   ;   260,66 ;     
13.03.1983 07:01:00   ;   259,15 ;     
05.03.1984 07:01:00   ;   259,24 ;     
30.08.1985 07:01:00   ;   259,61 ;     
28.01.1986 07:01:00   ;   259,93 ;     
02.04.1987 07:01:00   ;   259,70 ;     
29.03.1988 07:01:00   ;   260,59 ;     
01.01.1989 00:00:05   ;   259,64 ;     
11.03.1990 07:01:00   ;   259,36 ;     
17.08.1991 07:01:00   ;   259,15 ;     
23.12.1992 07:01:00   ;   259,09 ;     
31.12.1993 07:01:00   ;   259,21 ;     
22.04.1994 07:01:00   ;   259,61 ;     
07.04.1995 07:01:00   ;   259,39 ;     
29.05.1996 07:01:00   ;   259,63 ;     
28.03.1997 12:00:00   ;   259,28 ;     
14.11.1998 12:00:00   ;   259,43 ;     
09.03.1999 12:00:00   ;   259,79 ;     
03.04.2000 00:00:00   ;   259,86 ;     
23.04.2001 08:00:00   ;   259,67 ;     
28.08.2002 11:58:30   ;   260,66 ;     
06.01.2003 06:00:00   ;   260,35 ;     
24.02.2004 11:00:00   ;   259,32 ;     
22.03.2005 07:00:00   ;   259,45 ;     
02.04.2006 18:00:00   ;   260,51 ;     
17.12.2007 14:00:00   ;   259,22 ;     
25.03.2008 10:00:00   ;   259,32 ;     
28.07.2009 14:00:00   ;   259,82 ;     
09.08.2010 21:00:00   ;   259,41 ;     
19.02.2011 06:00:00   ;   259,05 ;     
26.01.2012 05:00:00   ;   259,81 ;     
02.06.2013 23:00:00   ;   260,66 ;     
05.11.2014 10:00:00   ;   259,26 ;     
29.05.2015 02:00:00   ;   259,24 ;     
25.06.2016 20:00:00   ;   259,50 ;     
15.05.2017 02:00:00   ;   259,31 ;     
25.01.2018 00:00:00   ;   259,45 ;     
29.03.2019 10:00:00   ;   259,12 ;     
12.03.2020 21:00:00   ;   259,02 ;     
10.02.2021 16:00:00   ;   259,25 ;     
