Messstelle:                ;Steyregg, Bl 2123.001
HZB-Nummer:                ;376442
HD-Nummer:                 ;Bl2123.001
DBMS-Nummer:               ;4002669
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;17.03.2004
 Geländehöhe:              ;248,44
 Messpunkthöhe:            ;249,39
 Sohllage:                 ;234,71
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 23 29                 ;48 15 58
  01.01.2003               ;14 23 34                 ;48 15 57
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
24.08.1992 07:01:00   ;   245,68 ;     
20.03.1993 07:01:00   ;   245,52 ;     
16.04.1994 07:01:00   ;   245,59 ;     
02.09.1995 07:01:00   ;   245,69 ;     
18.05.1996 07:01:00   ;   245,64 ;     
26.07.1997 07:01:00   ;   245,56 ;     
31.10.1998 07:01:00   ;   245,56 ;     
06.03.1999 07:01:00   ;   245,45 ;     
01.04.2000 07:01:00   ;   245,49 ;     
24.03.2001 07:01:00   ;   245,55 ;     
13.08.2002 07:01:00   ;   248,35 ;     
28.06.2003 07:01:00   ;   246,14 ;     
22.10.2004 07:01:00   ;   246,06 ;     
21.01.2005 07:01:00   ;   246,10 ;     
31.03.2006 07:01:00   ;   245,91 ;     
07.09.2007 07:01:00   ;   245,90 ;     
15.08.2008 07:01:00   ;   245,35 ;     
26.06.2009 07:01:00   ;   245,56 ;     
04.06.2010 07:01:00   ;   246,02 ;     
14.01.2011 07:01:00   ;   246,14 ;     
15.06.2012 07:01:00   ;   245,45 ;     
04.06.2013 03:00:00   ;   248,44 ;     
04.07.2014 07:01:00   ;   246,47 ;     
24.07.2015 07:01:00   ;   246,12 ;     
13.05.2016 07:01:00   ;   246,13 ;     
21.07.2017 07:01:00   ;   245,92 ;     
05.01.2018 07:01:00   ;   245,97 ;     
15.03.2019 07:01:00   ;   245,72 ;     
10.07.2020 07:01:00   ;   245,56 ;     
30.07.2021 07:01:00   ;   245,59 ;     
