Messstelle:                ;Untervogau, Br  3839
HZB-Nummer:                ;318485
HD-Nummer:                 ;uw3839
DBMS-Nummer:               ;6002333
PorenGW-Gebiet:            ;400 Unteres Murtal
Grundwasserkörper:         ;Unteres Murtal [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;28.07.2003
 Geländehöhe:              ;254,21
 Messpunkthöhe:            ;254,51
 Sohllage:                 ;251,81
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 36 11                 ;46 43 41
  01.10.1974               ;15 36 13                 ;46 43 42
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.07.1975 07:01:00   ;   254,21 ;     
06.12.1976 07:01:00   ;   252,87 ;     
14.02.1977 07:01:00   ;   253,01 ;     
20.07.1978 07:01:00   ;   253,21 ;     
20.08.1979 07:01:00   ;   253,47 ;     
13.10.1980 07:01:00   ;   253,56 ;     
12.03.1981 07:01:00   ;   252,97 ;     
20.12.1982 07:01:00   ;   253,10 ;     
01.01.1983 00:00:05   ;   252,93 ;     
12.03.1984 07:01:00   ;   252,49 ;     
25.03.1985 07:01:00   ;   252,81 ;     
24.03.1986 07:01:00   ;   252,65 ;     
30.03.1987 07:01:00   ;   252,83 ;     
19.09.1988 07:01:00   ;   252,58 ;     
04.09.1989 07:01:00   ;   253,50 ;     
05.11.1990 07:01:00   ;   252,72 ;     
25.11.1991 07:01:00   ;   252,94 ;     
18.11.1992 07:01:00   ;   252,65 ;     
27.12.1993 07:01:00   ;   252,63 ;     
12.11.1994 07:01:00   ;   252,80 ;     
06.03.1995 07:01:00   ;   252,80 ;     
05.04.1996 07:01:00   ;   253,09 ;     
04.12.1997 07:01:00   ;   252,67 ;     
06.11.1998 07:01:00   ;   252,78 ;     
12.07.1999 07:01:00   ;   252,76 ;     
10.10.2000 07:01:00   ;   252,63 ;     
01.01.2001 07:01:00   ;   252,50 ;     
06.12.2002 07:01:00   ;   252,98 ;     
10.03.2003 07:01:00   ;   252,52 ;     
25.06.2004 07:01:00   ;   252,85 ;     
22.08.2005 07:01:00   ;   252,97 ;     
01.05.2006 07:01:00   ;   252,72 ;     
26.03.2007 07:01:00   ;   252,57 ;     
22.12.2008 07:01:00   ;   252,56 ;     
04.08.2009 07:01:00   ;   253,06 ;     
20.09.2010 07:01:00   ;   252,81 ;     
24.01.2011 07:01:00   ;   252,50 ;     
16.10.2012 07:01:00   ;   252,67 ;     
27.02.2013 00:00:00   ;   252,94 ;     
03.09.2014 14:00:00   ;   253,23 ;     
16.10.2015 07:01:00   ;   252,79 ;     
07.03.2016 07:01:00   ;   252,69 ;     
18.12.2017 07:01:00   ;   252,62 ;     
19.03.2018 07:01:00   ;   252,76 ;     
23.12.2019 07:01:00   ;   252,77 ;     
12.10.2020 07:01:00   ;   252,84 ;     
04.01.2021 07:01:00   ;   252,58 ;     
