Messstelle:                ;Eberndorf, Bl 327
HZB-Nummer:                ;338061
HD-Nummer:                 ;
DBMS-Nummer:               ;2002158
PorenGW-Gebiet:            ;445 Jauntal
Grundwasserkörper:         ;Jauntal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;20.03.2010
 Geländehöhe:              ;499,65
 Messpunkthöhe:            ;500,63
 Sohllage:                 ;446,95
 T-Messtiefe u.GOK:        ;37,02
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1996               ;14 38 52                 ;46 34 22
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.08.1996 07:01:00   ;   470,79 ;     
01.01.1997 00:00:05   ;   470,61 ;     
21.12.1998 07:30:00   ;   470,13 ;     
12.09.1999 07:30:00   ;   471,28 ;     
31.12.2000 23:59:55   ;   471,11 ;     
02.02.2001 07:30:00   ;   471,38 ;     
30.12.2002 07:30:00   ;   469,30 ;     
27.01.2003 07:30:00   ;   469,53 ;     
30.07.2004 07:30:00   ;   470,92 ;     
18.11.2005 12:00:00   ;   469,93 ;     
09.06.2006 11:00:00   ;   471,53 ;     
01.01.2007 00:00:05   ;   468,41 ;     
01.01.2008 00:00:05   ;   467,45 ;     
31.12.2009 23:59:55   ;   469,84 ;     
20.03.2010 11:00:00   ;   469,90 ;     
01.02.2011 01:00:00   ;   469,95 ;     
31.12.2012 23:59:55   ;   470,40 ;     
07.05.2013 00:00:00   ;   471,63 ;     
23.03.2014 12:00:00   ;   473,38 ;     
01.01.2015 01:00:00   ;   471,41 ;     
23.04.2016 01:00:00   ;   471,24 ;     
31.12.2017 23:59:55   ;   471,61 ;     
03.02.2018 06:00:00   ;   472,42 ;     
08.07.2019 08:00:00   ;   470,60 ;     
24.01.2020 17:00:00   ;   470,51 ;     
13.03.2021 16:00:00   ;   470,92 ;     
01.01.2022 00:00:05   ;   468,41 ;     
