Messstelle:                ;Posch, Bl 2124.14
HZB-Nummer:                ;323626
HD-Nummer:                 ;2124.014
DBMS-Nummer:               ;4002462
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2001
 Geländehöhe:              ;249,63
 Messpunkthöhe:            ;250,28
 Sohllage:                 ;244,52
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;14 22 08                 ;48 15 33
  10.02.1975               ;14 22 12                 ;48 15 33
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.10.1980 07:01:00   ;   245,93 ;     
22.07.1981 07:01:00   ;   246,19 ;     
02.02.1982 07:01:00   ;   245,80 ;     
15.05.1983 07:01:00   ;   245,58 ;     
16.07.1984 07:01:00   ;   245,56 ;     
09.08.1985 07:01:00   ;   245,87 ;     
22.01.1986 07:01:00   ;   245,59 ;     
23.05.1987 07:01:00   ;   245,68 ;     
27.03.1988 07:01:00   ;   245,86 ;     
01.01.1989 00:00:05   ;   245,51 ;     
10.07.1990 07:01:00   ;   245,55 ;     
04.08.1991 07:01:00   ;   246,58 ;     
24.11.1992 07:01:00   ;   245,75 ;     
23.12.1993 07:01:00   ;   245,76 ;     
15.04.1994 07:01:00   ;   245,96 ;     
14.05.1995 07:01:00   ;   245,85 ;     
15.05.1996 07:01:00   ;   246,22 ;     
15.12.1997 12:00:00   ;   245,89 ;     
03.11.1998 12:00:00   ;   245,85 ;     
23.02.1999 12:00:00   ;   245,91 ;     
04.04.2000 17:06:30   ;   245,84 ;     
30.03.2001 07:01:00   ;   245,77 ;     
17.08.2002 07:01:00   ;   246,39 ;     
11.01.2003 07:01:00   ;   245,69 ;     
05.06.2004 07:01:00   ;   245,64 ;     
16.07.2005 07:01:00   ;   245,72 ;     
31.03.2006 07:01:00   ;   245,82 ;     
14.09.2007 07:01:00   ;   245,81 ;     
15.08.2008 07:01:00   ;   245,58 ;     
26.06.2009 07:01:00   ;   245,89 ;     
25.06.2010 07:01:00   ;   245,71 ;     
04.11.2011 07:01:00   ;   245,55 ;     
27.01.2012 07:01:00   ;   245,68 ;     
07.06.2013 07:01:00   ;   246,47 ;     
29.05.2014 07:01:00   ;   245,48 ;     
09.04.2015 07:01:00   ;   245,45 ;     
11.06.2016 07:01:00   ;   245,61 ;     
19.05.2017 07:01:00   ;   245,53 ;     
31.01.2018 07:01:00   ;   245,58 ;     
30.05.2019 07:01:00   ;   245,54 ;     
04.08.2020 07:01:00   ;   245,59 ;     
09.06.2021 07:01:00   ;   245,53 ;     
