Messstelle:                ;Mitterkirchen, Bl 2090.003
HZB-Nummer:                ;309112
HD-Nummer:                 ;2090.003
DBMS-Nummer:               ;4002254
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.01.1993
 Geländehöhe:              ;231,32
 Messpunkthöhe:            ;232,07
 Sohllage:                 ;226,12
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 45 05                 ;48 10 58
  01.01.2003               ;14 44 50                 ;48 10 54
  01.01.1958               ;14 44 50                 ;48 10 54
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.06.1958 07:01:00   ;   231,41 ;     
15.08.1959 07:01:00   ;   231,41 ;     
22.08.1960 07:01:00   ;   229,19 ;     
16.12.1961 07:01:00   ;   229,23 ;     
02.06.1962 07:01:00   ;   229,36 ;     
15.04.1963 07:01:00   ;   228,89 ;     
23.11.1964 07:01:00   ;   229,22 ;     
25.07.1966 07:01:00   ;   231,41 ;     
17.04.1967 07:01:00   ;   229,48 ;     
07.10.1968 07:01:00   ;   228,86 ;     
14.07.1969 07:01:00   ;   228,88 ;     
17.08.1970 07:01:00   ;   230,11 ;     
28.06.1971 07:01:00   ;   228,22 ;     
18.11.1998 07:01:00   ;   228,71 ;     
23.05.1999 07:01:00   ;   229,80 ;     
06.04.2000 07:01:00   ;   228,82 ;     
28.03.2001 07:01:00   ;   228,71 ;     
22.03.2002 07:01:00   ;   231,32 ;     
09.01.2003 07:01:00   ;   228,97 ;     
24.06.2004 07:01:00   ;   228,33 ;     
25.08.2005 07:01:00   ;   230,27 ;     
03.08.2006 07:01:00   ;   230,67 ;     
07.09.2007 07:00:00   ;   231,32 ;     
31.07.2008 07:00:00   ;   228,38 ;     
24.06.2009 07:00:00   ;   231,32 ;     
10.06.2010 07:00:00   ;   229,63 ;     
14.01.2011 12:00:00   ;   231,32 ;     
21.06.2012 07:01:00   ;   228,55 ;     
04.06.2013 03:00:00   ;   231,32 ;     
12.06.2014 07:01:00   ;   228,52 ;     
05.06.2015 07:01:00   ;   228,46 ;     
30.06.2016 07:01:00   ;   228,75 ;     
11.05.2017 07:01:00   ;   228,39 ;     
25.01.2018 07:01:00   ;   228,65 ;     
06.06.2019 07:01:00   ;   228,78 ;     
06.08.2020 07:01:00   ;   228,54 ;     
22.07.2021 07:01:00   ;   229,18 ;     
