Messstelle:                ;Maria Saal, Blt 220
HZB-Nummer:                ;338657
HD-Nummer:                 ;
DBMS-Nummer:               ;2002134
PorenGW-Gebiet:            ;441 Zollfeld
Grundwasserkörper:         ;Glantal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;19.10.2021
 Geländehöhe:              ;454,23
 Messpunkthöhe:            ;455,49
 Sohllage:                 ;444,66
 T-Messtiefe u.GOK:        ;7,74
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  04.11.1991               ;14 19 48                 ;46 40 51
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2017 HG28 gerätetechnisch bedingte Datenausfälle
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.12.1992 07:01:00   ;   451,69 ;     
03.11.1993 07:01:00   ;   451,77 ;     
17.01.1994 07:01:00   ;   451,56 ;     
27.03.1995 07:01:00   ;   451,69 ;     
26.11.1996 07:01:00   ;   452,04 ;     
01.01.1997 00:00:05   ;   451,40 ;     
10.11.1998 07:30:00   ;   451,83 ;     
06.09.1999 07:30:00   ;   451,51 ;     
27.11.2000 07:30:00   ;   452,35 ;     
15.01.2001 07:30:00   ;   451,90 ;     
09.12.2002 07:30:00   ;   451,36 ;     
01.01.2003 00:00:05   ;   451,18 ;     
05.07.2004 07:30:00   ;   451,84 ;     
29.08.2005 07:30:00   ;   451,58 ;     
03.04.2006 07:30:00   ;   451,60 ;     
09.04.2007 07:30:00   ;   450,67 ;     
22.12.2008 07:30:00   ;   451,36 ;     
21.09.2009 07:30:00   ;   451,41 ;     
29.11.2010 07:30:00   ;   451,41 ;     
01.01.2011 00:00:05   ;   451,34 ;     
12.11.2012 07:30:00   ;   451,80 ;     
01.04.2013 07:30:00   ;   451,73 ;     
23.02.2014 11:00:00   ;   452,19 ;     
24.10.2015 13:00:00   ;   451,36 ;     
25.08.2016 00:00:00   ;   451,49 ;     
29.09.2017 07:00:00   ;   451,34 ;     
17.05.2018 21:00:00   ;   451,53 ;     
26.12.2019 09:00:00   ;   451,36 ;     
18.10.2020 19:00:00   ;   451,51 ;     
15.02.2021 07:25:00   ;   451,36 ;     
