Messstelle:                ;Ufer, Bl 2092.003
HZB-Nummer:                ;308403
HD-Nummer:                 ;2092.003
DBMS-Nummer:               ;4002183
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.09.2002
 Geländehöhe:              ;233,55
 Messpunkthöhe:            ;235,05
 Sohllage:                 ;225,31
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 43 02                 ;48 10 34
  01.01.2003               ;14 43 05                 ;48 10 37
  01.01.1966               ;14 43 05                 ;48 10 37
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2020 HG31 Messstelle zeitweise nicht zugänglich
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.07.1966 07:01:00   ;   233,00 ;     
12.06.1967 07:01:00   ;   231,43 ;     
07.10.1968 07:01:00   ;   230,66 ;     
14.07.1969 07:01:00   ;   229,47 ;     
12.08.1970 07:01:00   ;   232,11 ;     
21.06.1971 07:01:00   ;   229,47 ;     
17.07.1972 07:01:00   ;   229,40 ;     
14.05.1973 07:01:00   ;   230,16 ;     
09.12.1974 07:01:00   ;   232,81 ;     
02.07.1975 07:01:00   ;   233,00 ;     
07.06.1976 07:01:00   ;   229,80 ;     
08.08.1977 07:01:00   ;   230,34 ;     
10.07.1978 07:01:00   ;   229,90 ;     
25.06.1979 07:01:00   ;   231,45 ;     
28.07.1980 07:01:00   ;   230,56 ;     
21.07.1981 07:01:00   ;   233,00 ;     
01.02.1982 07:01:00   ;   230,28 ;     
20.06.1983 07:01:00   ;   229,69 ;     
01.10.1984 07:01:00   ;   229,26 ;     
08.08.1985 07:01:00   ;   233,00 ;     
01.06.1986 07:01:00   ;   230,06 ;     
04.07.1987 07:01:00   ;   230,68 ;     
01.04.1988 07:01:00   ;   231,81 ;     
14.07.1989 07:01:00   ;   229,59 ;     
13.07.1990 07:01:00   ;   230,42 ;     
04.08.1991 07:01:00   ;   233,00 ;     
25.11.1992 07:01:00   ;   230,94 ;     
21.07.1993 07:01:00   ;   230,47 ;     
20.04.1994 07:01:00   ;   230,71 ;     
05.07.1995 07:01:00   ;   231,35 ;     
24.10.1996 07:01:00   ;   230,61 ;     
23.07.1997 07:01:00   ;   232,24 ;     
11.11.1998 07:01:00   ;   230,40 ;     
27.05.1999 07:01:00   ;   231,88 ;     
05.04.2000 07:01:00   ;   230,23 ;     
20.06.2001 07:01:00   ;   230,62 ;     
22.03.2002 07:01:00   ;   233,00 ;     
09.01.2003 07:01:00   ;   230,00 ;     
03.06.2004 07:01:00   ;   229,76 ;     
25.08.2005 07:01:00   ;   231,76 ;     
06.04.2006 07:01:00   ;   231,66 ;     
14.09.2007 07:01:00   ;   231,35 ;     
24.07.2008 07:01:00   ;   230,60 ;     
02.07.2009 07:01:00   ;   231,57 ;     
03.06.2010 07:01:00   ;   231,86 ;     
20.01.2011 07:01:00   ;   230,88 ;     
13.09.2012 07:01:00   ;   229,96 ;     
04.06.2013 03:00:00   ;   233,55 ;     
07.08.2014 07:01:00   ;   229,64 ;     
28.05.2015 07:01:00   ;   229,53 ;     
23.06.2016 07:01:00   ;   230,25 ;     
07.09.2017 07:01:00   ;   229,34 ;     
11.01.2018 07:01:00   ;   229,57 ;     
30.05.2019 07:01:00   ;   230,46 ;     
13.08.2020 11:34:00   ;   229,21 ;     
22.07.2021 07:01:00   ;   230,76 ;     
