Messstelle:                ;Ansfelden, Bl 8.8
HZB-Nummer:                ;376954
HD-Nummer:                 ;W8.8
DBMS-Nummer:               ;4002732
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;31.08.1979
 Geländehöhe:              ;263,99
 Messpunkthöhe:            ;264,74
 Sohllage:                 ;258,84
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 17 20                 ;48 13 44
  01.01.2003               ;14 17 24                 ;48 13 47
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1985 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
02.02.1985 07:01:00   ;   262,94 ;     
24.01.1986 07:01:00   ;   262,44 ;     
28.02.1987 07:01:00   ;   262,59 ;     
26.03.1988 07:01:00   ;   263,14 ;     
08.01.1989 07:01:00   ;   262,14 ;     
17.02.1990 07:01:00   ;   262,36 ;     
05.08.1991 07:01:00   ;   262,84 ;     
29.11.1992 07:01:00   ;   262,82 ;     
07.09.1993 07:01:00   ;   262,92 ;     
28.03.1994 07:01:00   ;   262,59 ;     
20.03.1995 07:01:00   ;   262,48 ;     
01.07.1996 07:01:00   ;   263,02 ;     
18.07.1997 07:01:00   ;   262,65 ;     
15.12.1998 07:01:00   ;   263,01 ;     
23.02.1999 07:01:00   ;   263,99 ;     
31.01.2000 07:01:00   ;   263,34 ;     
31.12.2001 07:01:00   ;   262,81 ;     
22.03.2002 07:01:00   ;   263,99 ;     
07.01.2003 07:01:00   ;   262,30 ;     
21.06.2004 07:01:00   ;   262,67 ;     
17.07.2005 07:01:00   ;   262,46 ;     
07.08.2006 12:00:00   ;   263,99 ;     
07.09.2007 07:00:00   ;   263,99 ;     
24.12.2008 07:00:00   ;   262,65 ;     
24.06.2009 07:00:00   ;   263,99 ;     
03.06.2010 12:00:00   ;   263,99 ;     
14.01.2011 12:00:00   ;   263,99 ;     
13.06.2012 10:00:00   ;   263,23 ;     
02.06.2013 21:00:00   ;   263,99 ;     
24.10.2014 12:00:00   ;   263,99 ;     
21.01.2015 10:00:00   ;   262,94 ;     
03.02.2016 10:00:00   ;   262,86 ;     
09.05.2017 07:01:00   ;   263,99 ;     
24.12.2018 07:01:00   ;   262,15 ;     
17.01.2019 07:01:00   ;   262,33 ;     
20.07.2020 07:01:00   ;   262,36 ;     
26.07.2021 07:01:00   ;   262,95 ;     
