Messstelle:                ;Frauendorf/Au, Br 1974.003
HZB-Nummer:                ;327031
HD-Nummer:                 ;
DBMS-Nummer:               ;3002744
PorenGW-Gebiet:            ;200 Nördliches Tullner Feld
Grundwasserkörper:         ;Tullnerfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1980
 Geländehöhe:              ;182,96
 Messpunkthöhe:            ;183,36
 Sohllage:                 ;177,51
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;15 55 05                 ;48 22 17
  01.01.1980               ;15 55 03                 ;48 22 18
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2017 ab Juli Messstelle nicht zugänglich (forstliches Sperrgebiet)
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
22.05.1980 07:01:00   ;   178,62 ;     
23.07.1981 07:01:00   ;   179,02 ;     
19.02.1982 07:01:00   ;   178,71 ;     
13.05.1983 07:01:00   ;   178,45 ;     
29.09.1984 07:01:00   ;   178,25 ;     
09.08.1985 07:01:00   ;   179,55 ;     
24.01.1986 07:01:00   ;   178,69 ;     
24.12.1987 07:01:00   ;   179,40 ;     
01.04.1988 07:01:00   ;   179,83 ;     
07.07.1989 07:01:00   ;   178,76 ;     
13.07.1990 07:01:00   ;   179,36 ;     
09.08.1991 07:01:00   ;   180,30 ;     
27.11.1992 07:01:00   ;   179,11 ;     
23.07.1993 07:01:00   ;   178,94 ;     
22.04.1994 07:01:00   ;   179,08 ;     
09.06.1995 07:01:00   ;   179,23 ;     
23.10.1996 07:01:00   ;   179,13 ;     
11.07.1997 07:01:00   ;   179,39 ;     
13.11.1998 07:01:00   ;   179,15 ;     
28.05.1999 07:01:00   ;   179,73 ;     
24.03.2000 07:01:00   ;   178,79 ;     
30.03.2001 07:01:00   ;   179,08 ;     
22.03.2002 07:01:00   ;   182,96 ;     
10.01.2003 07:01:00   ;   178,80 ;     
16.01.2004 07:01:00   ;   178,59 ;     
26.08.2005 07:01:00   ;   179,38 ;     
31.03.2006 07:01:00   ;   179,70 ;     
14.09.2007 07:01:00   ;   179,15 ;     
25.07.2008 07:01:00   ;   178,49 ;     
26.06.2009 07:01:00   ;   182,96 ;     
04.06.2010 07:01:00   ;   179,23 ;     
21.01.2011 07:01:00   ;   179,00 ;     
15.06.2012 07:01:00   ;   178,85 ;     
07.06.2013 07:01:00   ;   182,36 ;     
22.08.2014 07:01:00   ;   181,89 ;     
27.05.2015 07:01:00   ;   178,75 ;     
15.07.2016 07:01:00   ;   178,69 ;     
26.05.2019 07:01:00   ;   178,98 ;     
10.08.2020 07:01:00   ;   178,70 ;     
21.07.2021 07:01:00   ;   179,01 ;     
