Messstelle:                ;St. Peter, Bl 28.44
HZB-Nummer:                ;377986
HD-Nummer:                 ;2128.044
DBMS-Nummer:               ;4002874
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.01.1993
 Geländehöhe:              ;253,46
 Messpunkthöhe:            ;253,46
 Sohllage:                 ;246,56
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 20 25                 ;48 17 12
  01.01.2003               ;14 20 31                 ;48 17 11
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
26.07.1993 07:01:00   ;   247,52 ;     
23.05.1994 07:01:00   ;   247,55 ;     
22.05.1995 07:01:00   ;   247,56 ;     
24.06.1996 07:01:00   ;   247,58 ;     
15.09.1997 07:01:00   ;   247,68 ;     
03.08.1998 07:01:00   ;   247,54 ;     
22.02.1999 07:01:00   ;   247,49 ;     
15.05.2000 07:01:00   ;   247,64 ;     
31.12.2001 07:01:00   ;   247,41 ;     
12.08.2002 07:01:00   ;   247,86 ;     
30.06.2003 07:01:00   ;   247,75 ;     
08.08.2004 07:01:00   ;   247,68 ;     
10.07.2005 07:01:00   ;   247,74 ;     
30.07.2006 07:01:00   ;   247,68 ;     
02.09.2007 07:01:00   ;   247,74 ;     
28.09.2008 07:01:00   ;   247,95 ;     
08.03.2009 07:01:00   ;   247,95 ;     
25.07.2010 07:01:00   ;   247,74 ;     
28.08.2011 07:01:00   ;   247,65 ;     
08.07.2012 07:01:00   ;   247,71 ;     
10.06.2013 07:01:00   ;   247,94 ;     
28.07.2014 07:01:00   ;   247,66 ;     
16.08.2015 07:01:00   ;   247,60 ;     
31.07.2016 07:01:00   ;   247,64 ;     
14.08.2017 07:01:00   ;   247,66 ;     
27.08.2018 07:01:00   ;   247,63 ;     
05.08.2019 07:01:00   ;   247,56 ;     
20.07.2020 07:01:00   ;   247,49 ;     
23.08.2021 07:01:00   ;   247,53 ;     
