Messstelle:                ;Lorch, Bl 19.22
HZB-Nummer:                ;377317
HD-Nummer:                 ;2119.022
DBMS-Nummer:               ;4002794
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;245,21
 Messpunkthöhe:            ;246,11
 Sohllage:                 ;240,11
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 25 55                 ;48 14 05
  01.01.2003               ;14 26 02                 ;48 14 07
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.07.1993 07:01:00   ;   243,62 ;     
15.04.1994 07:01:00   ;   244,00 ;     
02.09.1995 07:01:00   ;   243,72 ;     
18.05.1996 07:01:00   ;   244,02 ;     
26.07.1997 07:01:00   ;   243,91 ;     
14.11.1998 07:01:00   ;   243,60 ;     
29.05.1999 07:01:00   ;   243,97 ;     
01.04.2000 07:01:00   ;   243,77 ;     
30.03.2001 07:01:00   ;   243,73 ;     
13.08.2002 07:01:00   ;   245,21 ;     
03.01.2003 07:01:00   ;   244,27 ;     
27.03.2004 07:01:00   ;   243,53 ;     
26.08.2005 07:01:00   ;   244,07 ;     
29.03.2006 07:01:00   ;   244,52 ;     
12.09.2007 07:01:00   ;   243,83 ;     
07.05.2008 07:01:00   ;   243,56 ;     
01.07.2009 07:01:00   ;   244,41 ;     
07.06.2010 07:01:00   ;   244,23 ;     
19.01.2011 07:01:00   ;   244,12 ;     
25.01.2012 07:01:00   ;   243,68 ;     
04.06.2013 03:00:00   ;   245,21 ;     
01.01.2014 00:00:05   ;   243,48 ;     
27.05.2015 07:01:00   ;   243,51 ;     
28.07.2016 07:01:00   ;   243,82 ;     
17.05.2017 07:01:00   ;   243,68 ;     
31.01.2018 07:01:00   ;   243,78 ;     
03.06.2019 07:01:00   ;   243,40 ;     
09.11.2020 07:01:00   ;   243,47 ;     
09.08.2021 07:01:00   ;   243,94 ;     
