Messstelle:                ;Hartkirchen, Br 2158.006
HZB-Nummer:                ;307157
HD-Nummer:                 ;2158.006
DBMS-Nummer:               ;4002058
Fremdnummer:               ;A132
PorenGW-Gebiet:            ;096 Südliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;25.04.2016
 Geländehöhe:              ;269,61
 Messpunkthöhe:            ;270,36
 Sohllage:                 ;260,71
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 00 26                 ;48 20 51
  01.01.2003               ;14 00 27                 ;48 20 52
  16.11.1998               ;14 00 27                 ;48 20 51
  21.09.1959               ;14 00 27                 ;48 20 52
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1974 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  1998 Beobachtung teilweise durch Baustelle beeinträchtigt
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
09.12.1974 07:01:00   ;   265,29 ;     
01.01.1975 00:00:05   ;   264,70 ;     
12.01.1976 07:01:00   ;   264,43 ;     
14.02.1977 07:01:00   ;   264,21 ;     
28.03.1978 07:01:00   ;   262,88 ;     
09.04.1979 07:01:00   ;   264,37 ;     
28.04.1980 07:01:00   ;   263,56 ;     
09.02.1981 07:01:00   ;   264,69 ;     
01.02.1982 07:01:00   ;   265,14 ;     
31.01.1983 07:01:00   ;   263,60 ;     
13.02.1984 07:01:00   ;   263,09 ;     
04.02.1985 07:01:00   ;   264,39 ;     
20.01.1986 07:01:00   ;   264,72 ;     
05.01.1987 07:01:00   ;   263,22 ;     
28.03.1988 07:01:00   ;   264,34 ;     
09.01.1989 07:01:00   ;   263,00 ;     
05.03.1990 07:01:00   ;   262,88 ;     
05.08.1991 07:01:00   ;   262,83 ;     
30.03.1992 07:01:00   ;   262,84 ;     
22.03.1993 07:01:00   ;   262,87 ;     
18.04.1994 07:01:00   ;   263,34 ;     
03.04.1995 07:01:00   ;   263,09 ;     
27.05.1996 07:01:00   ;   262,97 ;     
21.07.1997 07:01:00   ;   263,18 ;     
16.11.1998 07:01:00   ;   262,94 ;     
08.03.1999 07:01:00   ;   263,25 ;     
04.04.2000 07:01:00   ;   263,38 ;     
30.03.2001 07:01:00   ;   262,99 ;     
16.08.2002 07:01:00   ;   264,41 ;     
03.01.2003 07:01:00   ;   263,51 ;     
16.01.2004 07:01:00   ;   262,92 ;     
20.05.2005 07:01:00   ;   263,14 ;     
31.03.2006 07:01:00   ;   263,71 ;     
15.12.2007 07:01:00   ;   262,76 ;     
28.03.2008 07:01:00   ;   262,73 ;     
26.06.2009 07:01:00   ;   262,97 ;     
06.08.2010 07:01:00   ;   262,71 ;     
21.01.2011 07:01:00   ;   262,80 ;     
28.01.2012 07:01:00   ;   263,16 ;     
14.06.2013 07:01:00   ;   263,76 ;     
21.12.2014 07:01:00   ;   262,55 ;     
13.06.2015 07:01:00   ;   262,76 ;     
09.09.2016 07:01:00   ;   262,97 ;     
13.05.2017 07:01:00   ;   263,12 ;     
27.01.2018 07:01:00   ;   263,08 ;     
23.03.2019 07:01:00   ;   262,91 ;     
15.02.2020 07:01:00   ;   262,67 ;     
05.02.2021 07:01:00   ;   263,01 ;     
