Messstelle:                ;Marchtrenk, Br 24.5
HZB-Nummer:                ;375824
HD-Nummer:                 ;W24.5
DBMS-Nummer:               ;4002964
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;299,95
 Messpunkthöhe:            ;300,35
 Sohllage:                 ;290,21
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 06 04                 ;48 10 39
  01.01.2003               ;14 06 04                 ;48 10 41
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
23.09.1993 07:01:00   ;   293,67 ;     
21.04.1994 07:01:00   ;   293,85 ;     
28.09.1995 07:01:00   ;   293,61 ;     
17.05.1996 07:01:00   ;   293,77 ;     
18.09.1997 07:01:00   ;   293,93 ;     
19.03.1998 07:01:00   ;   293,34 ;     
18.03.1999 07:01:00   ;   293,53 ;     
27.04.2000 07:01:00   ;   293,51 ;     
21.06.2001 07:01:00   ;   293,48 ;     
15.08.2002 07:01:00   ;   294,20 ;     
07.01.2003 07:01:00   ;   293,62 ;     
03.06.2004 07:01:00   ;   293,35 ;     
06.10.2005 07:01:00   ;   293,56 ;     
04.05.2006 07:01:00   ;   293,86 ;     
12.09.2007 07:01:00   ;   293,40 ;     
24.04.2008 07:01:00   ;   293,30 ;     
25.06.2009 07:01:00   ;   293,83 ;     
01.04.2010 07:01:00   ;   293,51 ;     
02.11.2011 07:01:00   ;   293,23 ;     
08.08.2012 07:01:00   ;   293,32 ;     
06.06.2013 07:01:00   ;   294,05 ;     
30.10.2014 07:01:00   ;   293,36 ;     
25.06.2015 07:01:00   ;   293,36 ;     
21.07.2016 07:01:00   ;   293,46 ;     
08.05.2017 07:01:00   ;   293,34 ;     
22.01.2018 07:01:00   ;   293,40 ;     
06.08.2020 07:01:00   ;   293,32 ;     
06.08.2021 07:01:00   ;   293,37 ;     
