Messstelle:                ;Hellmonsödt, Br 19.2
HZB-Nummer:                ;324947
HD-Nummer:                 ;19.2
DBMS-Nummer:               ;4002592
PorenGW-Gebiet:            ;092 Hellmonsödter Hügelland
Grundwasserkörper:         ;Gruppe Böhmische Masse [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1993
 Geländehöhe:              ;826,93
 Messpunkthöhe:            ;827,63
 Sohllage:                 ;822,28
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 18 14                 ;48 25 50
  01.01.2003               ;14 18 14                 ;48 25 50
  01.01.1993               ;14 18 14                 ;48 25 50
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
29.03.1993 07:01:00   ;   825,64 ;     
18.04.1994 07:01:00   ;   825,79 ;     
30.01.1995 07:01:00   ;   825,52 ;     
13.05.1996 07:01:00   ;   825,48 ;     
21.07.1997 07:01:00   ;   825,48 ;     
21.09.1998 07:01:00   ;   825,44 ;     
08.03.1999 07:01:00   ;   825,45 ;     
13.03.2000 07:01:00   ;   825,49 ;     
09.09.2001 07:01:00   ;   825,46 ;     
10.08.2002 07:01:00   ;   825,63 ;     
04.01.2003 07:01:00   ;   825,46 ;     
07.02.2004 07:01:00   ;   825,48 ;     
19.03.2005 07:01:00   ;   825,48 ;     
01.04.2006 07:01:00   ;   825,93 ;     
08.12.2007 07:01:00   ;   825,52 ;     
15.03.2008 07:01:00   ;   825,46 ;     
04.07.2009 07:01:00   ;   825,47 ;     
27.03.2010 07:01:00   ;   825,61 ;     
15.01.2011 07:01:00   ;   825,53 ;     
14.01.2012 07:01:00   ;   825,52 ;     
02.02.2013 07:01:00   ;   825,49 ;     
31.05.2014 07:01:00   ;   825,43 ;     
10.01.2015 07:01:00   ;   825,53 ;     
13.02.2016 07:01:00   ;   825,53 ;     
31.12.2017 23:59:55   ;   825,44 ;     
06.01.2018 07:01:00   ;   825,45 ;     
16.03.2019 07:01:00   ;   825,63 ;     
08.02.2020 07:01:00   ;   825,44 ;     
06.02.2021 07:01:00   ;   825,47 ;     
