
Messstelle:                ;Nickelsdorf, Br 29
HZB-Nummer:                ;306464
HD-Nummer:                 ;
DBMS-Nummer:               ;1002096
PorenGW-Gebiet:            ;288 Heideboden
Grundwasserkörper:         ;Parndorfer Platte [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;31.12.1985
 Geländehöhe:              ;130,76
 Messpunkthöhe:            ;131,16
 Sohllage:                 ;125,71
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1962               ;17 05 16                 ;47 56 35
  31.12.1961               ;17 05 12                 ;47 56 33
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2021 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.02.1962 07:01:00   ;   126,73 ;     
13.05.1963 07:01:00   ;   126,86 ;     
23.11.1964 07:01:00   ;   126,48 ;     
14.06.1965 07:01:00   ;   128,81 ;     
29.08.1966 07:01:00   ;   128,30 ;     
08.05.1967 07:01:00   ;   127,61 ;     
26.02.1968 07:01:00   ;   127,25 ;     
20.01.1969 07:01:00   ;   126,79 ;     
11.05.1970 07:01:00   ;   126,96 ;     
07.06.1971 07:01:00   ;   126,89 ;     
29.05.1972 07:01:00   ;   126,90 ;     
02.01.1973 07:01:00   ;   126,82 ;     
04.06.1974 07:01:00   ;   126,86 ;     
07.07.1975 07:01:00   ;   126,88 ;     
27.09.1976 07:01:00   ;   126,85 ;     
03.01.1977 07:01:00   ;   126,82 ;     
06.02.1978 07:01:00   ;   126,82 ;     
12.03.1979 07:01:00   ;   126,82 ;     
28.01.1980 07:01:00   ;   126,79 ;     
12.02.1981 07:01:00   ;   126,61 ;     
15.03.1982 07:01:00   ;   126,86 ;     
05.04.1983 07:01:00   ;   126,96 ;     
04.06.1984 07:01:00   ;   126,36 ;     
29.04.1985 07:01:00   ;   126,49 ;     
24.03.1986 07:01:00   ;   127,13 ;     
09.06.1987 07:01:00   ;   127,16 ;     
25.04.1988 07:01:00   ;   126,92 ;     
24.07.1989 07:01:00   ;   126,46 ;     
22.01.1990 07:01:00   ;   126,33 ;     
19.08.1991 07:01:00   ;   126,68 ;     
15.01.1992 07:01:00   ;   126,75 ;     
03.05.1993 07:01:00   ;   126,45 ;     
09.05.1994 07:01:00   ;   126,49 ;     
19.06.1995 07:01:00   ;   126,67 ;     
29.04.1996 07:01:00   ;   127,71 ;     
28.07.1997 12:00:00   ;   127,25 ;     
01.01.1998 00:00:05   ;   126,65 ;     
01.03.1999 10:00:00   ;   126,86 ;     
17.04.2000 10:00:00   ;   127,11 ;     
01.01.2001 10:00:00   ;   126,26 ;     
15.04.2002 10:00:00   ;   126,34 ;     
02.02.2003 10:00:00   ;   126,64 ;     
13.06.2004 10:00:00   ;   126,70 ;     
30.04.2005 10:00:00   ;   126,65 ;     
11.06.2006 10:00:00   ;   127,21 ;     
22.12.2007 10:00:00   ;   127,06 ;     
01.01.2008 00:00:05   ;   126,99 ;     
10.07.2009 10:00:00   ;   128,68 ;     
05.06.2010 10:00:00   ;   127,00 ;     
22.01.2011 10:00:00   ;   127,00 ;     
20.04.2012 06:00:00   ;   126,28 ;     
12.04.2013 12:00:00   ;   127,43 ;     
26.09.2014 12:00:00   ;   127,40 ;     
27.02.2015 06:00:00   ;   127,26 ;     
10.03.2016 17:00:00   ;   126,61 ;     
19.05.2017 06:00:00   ;   126,40 ;     
14.09.2018 07:00:00   ;   126,73 ;     
18.01.2019 10:00:00   ;   126,84 ;     
08.11.2020 06:00:00   ;   126,33 ;     
