Messstelle:                ;Lachstatt, Bl 2132.007
HZB-Nummer:                ;323212
HD-Nummer:                 ;2132.007
DBMS-Nummer:               ;4002422
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;13.06.1978
 Geländehöhe:              ;252,57
 Messpunkthöhe:            ;253,72
 Sohllage:                 ;244,22
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2023               ;14 19 17                 ;48 19 15
  01.01.2011               ;14 19 12                 ;48 19 12
  01.01.2003               ;14 19 14                 ;48 19 17
  04.03.1976               ;14 19 14                 ;48 19 17
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
24.07.1980 07:01:00   ;   251,71 ;     
23.07.1981 07:01:00   ;   252,18 ;     
07.01.1982 07:01:00   ;   251,66 ;     
14.04.1983 07:01:00   ;   251,59 ;     
27.09.1984 07:01:00   ;   251,54 ;     
29.08.1985 07:01:00   ;   251,57 ;     
22.05.1986 07:01:00   ;   251,53 ;     
02.07.1987 07:01:00   ;   251,63 ;     
30.03.1988 07:01:00   ;   251,94 ;     
13.07.1989 07:01:00   ;   251,52 ;     
12.07.1990 07:01:00   ;   251,54 ;     
08.08.1991 07:01:00   ;   251,58 ;     
30.04.1992 07:01:00   ;   251,54 ;     
29.07.1993 07:01:00   ;   251,61 ;     
14.04.1994 07:01:00   ;   251,78 ;     
08.06.1995 07:01:00   ;   251,84 ;     
24.10.1996 07:01:00   ;   251,47 ;     
24.07.1997 07:01:00   ;   251,51 ;     
05.11.1998 07:01:00   ;   251,48 ;     
27.05.1999 07:01:00   ;   251,51 ;     
04.05.2000 07:01:00   ;   251,49 ;     
14.06.2001 07:01:00   ;   251,56 ;     
13.08.2002 07:01:00   ;   252,57 ;     
16.01.2003 07:01:00   ;   251,59 ;     
10.06.2004 07:01:00   ;   251,47 ;     
24.03.2005 07:01:00   ;   251,52 ;     
30.03.2006 07:01:00   ;   251,77 ;     
13.09.2007 07:01:00   ;   251,61 ;     
17.07.2008 07:01:00   ;   251,62 ;     
25.06.2009 07:01:00   ;   251,62 ;     
10.06.2010 07:01:00   ;   251,60 ;     
13.01.2011 07:01:00   ;   251,51 ;     
21.06.2012 07:01:00   ;   251,55 ;     
04.06.2013 03:00:00   ;   252,57 ;     
29.05.2014 07:01:00   ;   251,60 ;     
07.05.2015 07:01:00   ;   251,55 ;     
17.06.2016 07:01:00   ;   251,57 ;     
27.07.2017 07:01:00   ;   251,62 ;     
05.01.2018 07:01:00   ;   251,50 ;     
23.05.2019 07:01:00   ;   251,62 ;     
14.08.2020 07:01:00   ;   251,58 ;     
04.02.2021 07:01:00   ;   251,54 ;     
