Messstelle:                ;Rietz, Bl 10 (T402)
HZB-Nummer:                ;339200
HD-Nummer:                 ;
DBMS-Nummer:               ;7002196
Fremdnummer:               ;GW70215029
PorenGW-Gebiet:            ;019 Oberinntal
Grundwasserkörper:         ;Inntal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.03.2018
 Geländehöhe:              ;624,47
 Messpunkthöhe:            ;625,47
 Sohllage:                 ;617,12
 T-Messtiefe u.GOK:        ;7,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  02.01.1981               ;11 03 20                 ;47 17 44
  01.01.1981               ;11 03 20                 ;47 17 44
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
07.07.1987 07:01:00   ;   623,02 ;     
10.07.1990 07:01:00   ;   622,54 ;     
18.06.1991 07:01:00   ;   622,75 ;     
02.06.1992 07:01:00   ;   622,23 ;     
20.07.1993 07:01:00   ;   622,13 ;     
28.06.1994 07:01:00   ;   622,32 ;     
06.07.1995 07:01:00   ;   622,55 ;     
11.06.1996 07:01:00   ;   621,85 ;     
17.06.1997 07:01:00   ;   622,29 ;     
02.07.1998 07:01:00   ;   622,07 ;     
09.06.1999 11:47:00   ;   622,44 ;     
08.08.2000 11:45:00   ;   622,49 ;     
02.07.2001 07:01:00   ;   622,59 ;     
24.06.2002 10:30:00   ;   622,38 ;     
16.06.2003 11:00:00   ;   622,25 ;     
14.06.2004 08:34:00   ;   622,12 ;     
25.08.2005 10:20:00   ;   622,29 ;     
26.06.2006 14:35:00   ;   622,22 ;     
10.07.2007 09:35:00   ;   621,80 ;     
02.06.2008 10:15:00   ;   622,40 ;     
26.05.2009 09:40:00   ;   622,39 ;     
15.06.2010 09:10:00   ;   622,58 ;     
30.06.2011 13:20:00   ;   621,66 ;     
03.07.2012 13:35:00   ;   622,37 ;     
24.06.2013 11:35:00   ;   622,44 ;     
16.06.2014 09:50:00   ;   621,92 ;     
09.06.2015 11:30:00   ;   622,28 ;     
18.06.2016 00:00:00   ;   622,52 ;     
02.06.2017 03:00:00   ;   622,01 ;     
31.05.2018 02:00:00   ;   622,29 ;     
13.06.2019 03:00:00   ;   623,38 ;     
03.07.2020 11:00:00   ;   622,20 ;     
22.06.2021 02:00:00   ;   622,57 ;     
