Messstelle:                ;Hartheim, Br 2149.010
HZB-Nummer:                ;307421
HD-Nummer:                 ;2149.010
DBMS-Nummer:               ;4002085
Fremdnummer:               ;O164
PorenGW-Gebiet:            ;096 Südliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;25.03.1976
 Geländehöhe:              ;266,97
 Messpunkthöhe:            ;267,37
 Sohllage:                 ;257,59
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 06 53                 ;48 16 53
  01.01.2003               ;14 06 56                 ;48 16 56
  01.01.1963               ;14 06 56                 ;48 16 56
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1966 23:59:55   ;   259,96 ;     
20.02.1967 07:01:00   ;   260,46 ;     
11.03.1968 07:01:00   ;   259,35 ;     
01.01.1969 00:00:05   ;   259,03 ;     
07.09.1970 07:01:00   ;   259,36 ;     
01.01.1971 00:00:05   ;   259,03 ;     
18.12.1972 07:01:00   ;   258,34 ;     
25.06.1973 07:01:00   ;   258,60 ;     
31.12.1974 23:59:55   ;   259,31 ;     
03.03.1975 07:01:00   ;   259,65 ;     
09.02.1976 07:01:00   ;   259,26 ;     
18.04.1977 07:01:00   ;   259,55 ;     
09.01.1978 07:01:00   ;   258,78 ;     
31.12.1979 07:01:00   ;   259,25 ;     
12.05.1980 07:01:00   ;   259,59 ;     
30.03.1981 07:01:00   ;   259,84 ;     
08.03.1982 07:01:00   ;   260,17 ;     
18.04.1983 07:01:00   ;   258,66 ;     
24.04.1984 07:01:00   ;   258,36 ;     
14.10.1985 07:01:00   ;   258,72 ;     
24.03.1986 07:01:00   ;   259,26 ;     
07.07.1987 07:01:00   ;   259,23 ;     
09.05.1988 07:01:00   ;   259,90 ;     
30.01.1989 07:01:00   ;   259,15 ;     
07.05.1990 07:01:00   ;   258,75 ;     
02.09.1991 07:01:00   ;   258,69 ;     
11.05.1992 07:01:00   ;   258,59 ;     
26.04.1993 07:01:00   ;   258,56 ;     
06.06.1994 07:01:00   ;   259,20 ;     
01.05.1995 07:01:00   ;   258,70 ;     
01.07.1996 07:01:00   ;   259,18 ;     
04.08.1997 07:01:00   ;   258,94 ;     
01.01.1998 00:00:05   ;   258,74 ;     
19.04.1999 07:01:00   ;   259,29 ;     
05.05.2000 07:01:00   ;   259,23 ;     
25.05.2001 07:01:00   ;   259,15 ;     
31.12.2002 23:59:55   ;   260,39 ;     
31.01.2003 07:01:00   ;   260,65 ;     
02.07.2004 07:01:00   ;   258,91 ;     
09.06.2005 07:01:00   ;   259,00 ;     
26.05.2006 07:01:00   ;   259,73 ;     
22.03.2007 07:01:00   ;   258,82 ;     
23.05.2008 07:01:00   ;   258,74 ;     
14.08.2009 07:01:00   ;   259,33 ;     
20.08.2010 07:01:00   ;   259,17 ;     
01.01.2011 00:00:05   ;   258,81 ;     
23.03.2012 07:01:00   ;   258,88 ;     
20.07.2013 07:01:00   ;   259,75 ;     
01.01.2014 00:00:05   ;   258,89 ;     
13.06.2015 07:01:00   ;   258,53 ;     
26.08.2016 07:01:00   ;   258,66 ;     
17.06.2017 07:01:00   ;   258,78 ;     
06.01.2018 07:01:00   ;   258,68 ;     
31.05.2019 07:01:00   ;   258,30 ;     
24.07.2020 07:01:00   ;   258,15 ;     
01.10.2021 07:01:00   ;   258,62 ;     
