Messstelle:                ;D.Tschantschendorf, Bl 9
HZB-Nummer:                ;335992
HD-Nummer:                 ;
DBMS-Nummer:               ;1002303
PorenGW-Gebiet:            ;334 Stremtal
Grundwasserkörper:         ;Stremtal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1995
 Geländehöhe:              ;223,98
 Messpunkthöhe:            ;224,73
 Sohllage:                 ;218,53
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1995               ;16 17 09                 ;47 06 26
  31.12.1994               ;16 17 05                 ;47 06 24
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.03.1995 07:01:00   ;   223,22 ;     
07.04.1996 07:01:00   ;   223,42 ;     
01.01.1997 00:00:05   ;   223,09 ;     
01.11.1998 13:00:00   ;   223,21 ;     
21.02.1999 13:00:00   ;   223,55 ;     
30.01.2000 13:00:00   ;   223,05 ;     
08.04.2001 13:00:00   ;   223,07 ;     
09.12.2002 13:00:00   ;   223,01 ;     
19.01.2003 13:00:00   ;   223,02 ;     
27.06.2004 13:00:00   ;   223,19 ;     
11.12.2005 13:00:00   ;   223,09 ;     
08.01.2006 13:00:00   ;   223,11 ;     
30.09.2007 13:00:00   ;   223,12 ;     
21.12.2008 13:00:00   ;   223,10 ;     
05.07.2009 13:00:00   ;   223,32 ;     
03.10.2010 13:00:00   ;   223,23 ;     
31.07.2011 13:00:00   ;   223,23 ;     
04.11.2012 13:00:00   ;   223,25 ;     
24.02.2013 13:00:00   ;   223,28 ;     
14.09.2014 13:00:00   ;   223,25 ;     
24.05.2015 13:00:00   ;   223,27 ;     
21.02.2016 13:00:00   ;   223,31 ;     
05.02.2017 13:00:00   ;   223,13 ;     
11.02.2018 13:00:00   ;   223,26 ;     
22.12.2019 13:00:00   ;   223,35 ;     
18.10.2020 13:00:00   ;   223,31 ;     
03.01.2021 13:00:00   ;   223,27 ;     
