Messstelle:                ;Raffelstetten, Br 2121.4
HZB-Nummer:                ;316489
HD-Nummer:                 ;2121.004
DBMS-Nummer:               ;4002365
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;28.09.2022
 Geländehöhe:              ;250,25
 Messpunkthöhe:            ;251,36
 Sohllage:                 ;243,30
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 23 56                 ;48 14 11
  01.01.2003               ;14 23 59                 ;48 14 12
  01.01.1972               ;14 23 59                 ;48 14 12
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
09.05.1980 07:01:00   ;   245,55 ;     
19.02.1981 07:01:00   ;   245,81 ;     
04.02.1982 07:01:00   ;   246,12 ;     
03.02.1983 07:01:00   ;   245,03 ;     
01.03.1984 07:01:00   ;   244,90 ;     
14.08.1985 07:01:00   ;   245,28 ;     
06.02.1986 07:01:00   ;   245,33 ;     
29.05.1987 07:01:00   ;   245,35 ;     
01.04.1988 07:01:00   ;   245,89 ;     
12.05.1989 07:01:00   ;   245,27 ;     
08.08.1991 07:01:00   ;   245,89 ;     
18.12.1992 07:01:00   ;   245,18 ;     
02.04.1993 07:01:00   ;   245,29 ;     
22.04.1994 07:01:00   ;   245,77 ;     
17.06.1995 07:01:00   ;   245,36 ;     
01.06.1996 07:01:00   ;   246,11 ;     
02.08.1997 07:01:00   ;   245,46 ;     
01.01.1998 00:00:05   ;   245,27 ;     
05.03.1999 07:01:00   ;   245,57 ;     
08.04.2000 07:01:00   ;   245,52 ;     
27.04.2001 07:01:00   ;   245,50 ;     
17.08.2002 07:01:00   ;   246,43 ;     
10.01.2003 07:01:00   ;   245,95 ;     
03.04.2004 07:01:00   ;   245,24 ;     
23.07.2005 07:01:00   ;   245,45 ;     
07.04.2006 07:01:00   ;   245,75 ;     
21.12.2007 07:01:00   ;   245,27 ;     
01.01.2008 00:00:05   ;   245,26 ;     
07.08.2009 07:01:00   ;   246,02 ;     
06.08.2010 07:01:00   ;   245,70 ;     
21.01.2011 07:01:00   ;   245,26 ;     
03.02.2012 07:01:00   ;   245,31 ;     
07.06.2013 07:01:00   ;   246,45 ;     
01.01.2014 00:00:05   ;   245,16 ;     
08.05.2015 07:01:00   ;   245,07 ;     
29.07.2016 07:01:00   ;   245,44 ;     
19.05.2017 07:01:00   ;   245,19 ;     
07.02.2018 07:01:00   ;   245,33 ;     
30.05.2019 07:01:00   ;   244,87 ;     
11.08.2020 07:01:00   ;   245,00 ;     
01.09.2021 07:01:00   ;   245,37 ;     
