Messstelle:                ;Steyregg, Bl 2124.5
HZB-Nummer:                ;323097
HD-Nummer:                 ;2124.5
DBMS-Nummer:               ;4002411
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;13.02.1975
 Geländehöhe:              ;248,84
 Messpunkthöhe:            ;250,44
 Sohllage:                 ;240,79
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 23 12                 ;48 16 24
  01.01.2003               ;14 23 13                 ;48 16 25
  13.02.1975               ;14 23 13                 ;48 16 25
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
23.07.1980 07:01:00   ;   245,67 ;     
21.07.1981 07:01:00   ;   246,07 ;     
07.01.1982 07:01:00   ;   245,79 ;     
18.01.1983 07:01:00   ;   245,53 ;     
08.02.1984 07:01:00   ;   245,47 ;     
08.08.1985 07:01:00   ;   245,83 ;     
21.01.1986 07:01:00   ;   245,49 ;     
02.01.1987 07:01:00   ;   245,53 ;     
26.03.1988 07:01:00   ;   246,05 ;     
19.12.1989 07:01:00   ;   245,53 ;     
01.03.1990 07:01:00   ;   245,54 ;     
04.08.1991 07:01:00   ;   247,43 ;     
22.11.1992 07:01:00   ;   245,97 ;     
18.03.1993 07:01:00   ;   245,80 ;     
18.04.1994 07:01:00   ;   245,89 ;     
02.04.1995 07:01:00   ;   245,61 ;     
15.05.1996 07:01:00   ;   245,79 ;     
20.07.1997 12:00:00   ;   245,85 ;     
30.10.1998 12:00:00   ;   245,78 ;     
03.03.1999 12:00:00   ;   245,78 ;     
01.02.2000 03:00:00   ;   245,67 ;     
24.03.2001 20:00:00   ;   245,79 ;     
12.08.2002 22:00:00   ;   248,84 ;     
03.01.2003 04:00:00   ;   245,66 ;     
14.01.2004 15:00:00   ;   245,72 ;     
25.08.2005 01:00:00   ;   246,29 ;     
29.03.2006 21:00:00   ;   246,56 ;     
07.09.2007 13:00:00   ;   245,88 ;     
15.03.2008 03:00:00   ;   245,60 ;     
25.06.2009 02:00:00   ;   246,13 ;     
04.06.2010 05:00:00   ;   246,13 ;     
14.01.2011 21:00:00   ;   246,32 ;     
22.01.2012 11:00:00   ;   246,09 ;     
06.06.2013 01:44:10   ;   248,84 ;     
30.05.2014 06:00:00   ;   245,94 ;     
10.01.2015 16:00:00   ;   245,85 ;     
07.06.2016 00:00:00   ;   246,00 ;     
12.08.2017 00:00:00   ;   245,99 ;     
05.01.2018 12:00:00   ;   246,11 ;     
16.03.2019 17:00:00   ;   246,22 ;     
04.02.2020 13:00:00   ;   246,06 ;     
30.01.2021 14:00:00   ;   246,06 ;     
