Messstelle:                ;Pfaffing, Br 2159.032
HZB-Nummer:                ;307124
HD-Nummer:                 ;2159.032
DBMS-Nummer:               ;4002055
Fremdnummer:               ;A123
PorenGW-Gebiet:            ;096 Südliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;26.11.2003
 Geländehöhe:              ;273,18
 Messpunkthöhe:            ;273,58
 Sohllage:                 ;267,39
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 59 32                 ;48 21 48
  01.01.2003               ;13 59 33                 ;48 21 50
  21.09.1959               ;13 59 33                 ;48 21 50
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1966 23:59:55   ;   270,13 ;     
02.01.1967 07:01:00   ;   270,13 ;     
05.02.1968 07:01:00   ;   269,32 ;     
05.05.1969 07:01:00   ;   268,32 ;     
02.03.1970 07:01:00   ;   269,77 ;     
01.01.1971 00:00:05   ;   268,65 ;     
14.08.1972 07:01:00   ;   268,53 ;     
19.03.1973 07:01:00   ;   268,66 ;     
30.12.1974 07:01:00   ;   270,26 ;     
01.01.1975 00:00:05   ;   270,24 ;     
26.01.1976 07:01:00   ;   270,12 ;     
07.03.1977 07:01:00   ;   269,34 ;     
03.04.1978 07:01:00   ;   268,86 ;     
09.04.1979 07:01:00   ;   269,92 ;     
18.02.1980 07:01:00   ;   269,17 ;     
16.02.1981 07:01:00   ;   270,00 ;     
11.01.1982 07:01:00   ;   269,85 ;     
14.02.1983 07:01:00   ;   268,80 ;     
20.02.1984 07:01:00   ;   268,91 ;     
18.03.1985 07:01:00   ;   268,72 ;     
27.01.1986 07:01:00   ;   270,12 ;     
06.04.1987 07:01:00   ;   269,44 ;     
28.03.1988 07:01:00   ;   270,84 ;     
02.01.1989 07:01:00   ;   269,00 ;     
12.03.1990 07:01:00   ;   268,97 ;     
22.01.1991 07:01:00   ;   268,65 ;     
06.04.1992 07:01:00   ;   268,76 ;     
31.12.1993 23:59:55   ;   268,88 ;     
25.04.1994 07:01:00   ;   269,55 ;     
10.04.1995 07:01:00   ;   269,30 ;     
03.06.1996 07:01:00   ;   269,00 ;     
31.03.1997 07:01:00   ;   268,95 ;     
09.11.1998 07:01:00   ;   269,19 ;     
08.03.1999 07:01:00   ;   269,76 ;     
08.04.2000 07:01:00   ;   270,22 ;     
30.03.2001 07:01:00   ;   269,60 ;     
29.03.2002 07:01:00   ;   270,25 ;     
10.01.2003 07:01:00   ;   269,72 ;     
20.02.2004 07:01:00   ;   268,99 ;     
18.02.2005 07:01:00   ;   269,23 ;     
07.04.2006 07:01:00   ;   269,68 ;     
15.03.2007 07:01:00   ;   269,10 ;     
28.03.2008 07:01:00   ;   269,13 ;     
17.07.2009 07:01:00   ;   269,36 ;     
26.03.2010 07:01:00   ;   268,97 ;     
28.01.2011 07:01:00   ;   268,63 ;     
28.01.2012 07:01:00   ;   269,74 ;     
07.06.2013 07:01:00   ;   269,31 ;     
31.12.2014 23:59:55   ;   268,20 ;     
03.05.2015 07:01:00   ;   268,61 ;     
03.06.2016 07:01:00   ;   269,34 ;     
27.05.2017 07:01:00   ;   268,84 ;     
27.01.2018 07:01:00   ;   269,25 ;     
22.03.2019 07:01:00   ;   269,11 ;     
28.02.2020 07:01:00   ;   268,79 ;     
12.02.2021 07:01:00   ;   268,94 ;     
