Messstelle:                ;Traun, Br 15.1
HZB-Nummer:                ;316687
HD-Nummer:                 ;W15.1
DBMS-Nummer:               ;4002385
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;18.03.2015
 Geländehöhe:              ;277,40
 Messpunkthöhe:            ;277,98
 Sohllage:                 ;270,90
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  09.01.2013               ;14 12 31                 ;48 12 28
  01.01.2011               ;14 12 19                 ;48 12 33
  01.01.2003               ;14 12 24                 ;48 12 34
  01.01.1981               ;14 12 24                 ;48 12 34
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.12.1981 07:01:00   ;   275,75 ;     
06.02.1982 07:01:00   ;   275,81 ;     
13.02.1983 07:01:00   ;   275,28 ;     
06.10.1984 07:01:00   ;   275,10 ;     
14.09.1985 07:01:00   ;   275,57 ;     
01.02.1986 07:01:00   ;   275,71 ;     
06.06.1987 07:01:00   ;   275,57 ;     
10.04.1988 07:01:00   ;   275,95 ;     
14.10.1989 07:01:00   ;   275,55 ;     
21.07.1990 07:01:00   ;   275,35 ;     
09.08.1991 07:01:00   ;   275,51 ;     
10.12.1992 07:01:00   ;   275,24 ;     
15.10.1993 07:01:00   ;   275,53 ;     
28.04.1994 07:01:00   ;   275,86 ;     
04.10.1995 07:01:00   ;   275,40 ;     
29.05.1996 07:01:00   ;   275,74 ;     
09.10.1997 07:01:00   ;   275,54 ;     
18.11.1998 07:01:00   ;   275,49 ;     
10.06.1999 07:01:00   ;   275,42 ;     
06.04.2000 07:01:00   ;   275,60 ;     
28.04.2001 07:01:00   ;   275,45 ;     
16.08.2002 07:01:00   ;   275,93 ;     
14.02.2003 07:01:00   ;   275,73 ;     
02.04.2004 07:01:00   ;   275,15 ;     
31.07.2005 07:01:00   ;   275,42 ;     
06.05.2006 07:01:00   ;   276,04 ;     
19.12.2007 07:01:00   ;   275,35 ;     
01.01.2008 00:00:05   ;   275,27 ;     
05.08.2009 07:01:00   ;   275,90 ;     
23.11.2011 07:01:00   ;   275,21 ;     
01.02.2012 07:01:00   ;   275,59 ;     
26.06.2013 07:01:00   ;   275,55 ;     
01.01.2014 00:00:05   ;   275,35 ;     
28.01.2015 07:01:00   ;   275,23 ;     
08.06.2016 07:01:00   ;   275,41 ;     
24.05.2017 07:01:00   ;   275,26 ;     
30.01.2018 07:01:00   ;   275,49 ;     
19.02.2019 07:01:00   ;   275,07 ;     
17.11.2020 07:01:00   ;   275,27 ;     
17.08.2021 07:01:00   ;   275,48 ;     
