Messstelle:                ;Mitterndorf a.d.F., Br (III)
HZB-Nummer:                ;300780
HD-Nummer:                 ;
DBMS-Nummer:               ;11002118
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1990
 Geländehöhe:              ;189,94
 Messpunkthöhe:            ;190,24
 Sohllage:                 ;183,17
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  19.10.1954               ;16 27 50                 ;47 58 38
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis -> FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.01.1955 07:01:00   ;   188,94 ;     
05.03.1956 07:01:00   ;   189,00 ;     
04.02.1957 07:01:00   ;   188,78 ;     
06.04.1958 07:01:00   ;   188,82 ;     
20.07.1959 07:01:00   ;   189,06 ;     
10.01.1960 07:01:00   ;   188,80 ;     
17.12.1961 07:01:00   ;   188,95 ;     
18.02.1962 07:01:00   ;   188,87 ;     
24.03.1963 07:01:00   ;   189,00 ;     
01.11.1964 07:01:00   ;   188,86 ;     
06.06.1965 07:01:00   ;   189,67 ;     
29.08.1966 07:01:00   ;   188,85 ;     
16.01.1967 07:01:00   ;   188,89 ;     
22.01.1968 07:01:00   ;   188,69 ;     
31.03.1969 07:01:00   ;   188,67 ;     
23.03.1970 07:01:00   ;   188,78 ;     
01.04.1971 07:01:00   ;   188,45 ;     
03.08.1972 07:01:00   ;   189,16 ;     
23.04.1973 07:01:00   ;   188,69 ;     
24.01.1974 07:01:00   ;   188,80 ;     
07.07.1975 07:01:00   ;   188,86 ;     
15.01.1976 07:01:00   ;   188,82 ;     
14.02.1977 07:01:00   ;   188,97 ;     
09.03.1978 07:01:00   ;   188,57 ;     
09.04.1979 07:01:00   ;   188,78 ;     
05.05.1980 07:01:00   ;   188,77 ;     
19.01.1981 07:01:00   ;   188,68 ;     
01.02.1982 07:01:00   ;   188,82 ;     
07.03.1983 07:01:00   ;   188,84 ;     
31.05.1984 07:01:00   ;   188,54 ;     
26.12.1985 07:01:00   ;   188,94 ;     
16.01.1986 07:01:00   ;   189,03 ;     
23.02.1987 07:01:00   ;   189,07 ;     
31.03.1988 07:01:00   ;   188,79 ;     
12.01.1989 07:01:00   ;   188,68 ;     
26.04.1990 07:01:00   ;   188,71 ;     
20.05.1991 07:01:00   ;   189,00 ;     
30.03.1992 07:01:00   ;   188,93 ;     
23.12.1993 07:01:00   ;   188,82 ;     
06.01.1994 07:01:00   ;   188,95 ;     
25.12.1995 07:01:00   ;   188,89 ;     
16.05.1996 07:01:00   ;   189,30 ;     
10.07.1997 07:01:00   ;   189,02 ;     
17.12.1998 07:01:00   ;   188,79 ;     
08.03.1999 07:01:00   ;   188,85 ;     
03.04.2000 07:01:00   ;   188,97 ;     
10.12.2001 07:01:00   ;   188,65 ;     
31.12.2002 23:59:55   ;   189,08 ;     
02.01.2003 07:01:00   ;   189,09 ;     
25.03.2004 07:01:00   ;   188,95 ;     
24.03.2005 07:01:00   ;   188,78 ;     
23.02.2006 07:01:00   ;   188,87 ;     
13.12.2007 07:01:00   ;   189,13 ;     
01.01.2008 00:00:05   ;   188,96 ;     
25.06.2009 07:01:00   ;   189,28 ;     
13.12.2010 07:01:00   ;   188,88 ;     
20.01.2011 07:01:00   ;   188,84 ;     
31.12.2012 07:01:00   ;   188,63 ;     
04.03.2013 07:01:00   ;   189,09 ;     
15.09.2014 07:01:00   ;   189,30 ;     
15.01.2015 07:01:00   ;   188,87 ;     
14.11.2016 07:01:00   ;   188,70 ;     
27.02.2017 07:01:00   ;   188,73 ;     
27.12.2018 07:01:00   ;   188,89 ;     
01.01.2019 00:00:05   ;   188,86 ;     
19.10.2020 07:01:00   ;   188,76 ;     
01.02.2021 07:01:00   ;   188,81 ;     
