Messstelle:                ;Steyregg, Blt 2126.9
HZB-Nummer:                ;323147
HD-Nummer:                 ;2126.9
DBMS-Nummer:               ;4002416
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2001
 Geländehöhe:              ;250,01
 Messpunkthöhe:            ;250,86
 Sohllage:                 ;240,27
 T-Messtiefe u.GOK:        ;4,50
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 21 58                 ;48 17 02
  01.01.2009               ;14 21 57                 ;48 17 02
  01.01.2003               ;14 21 58                 ;48 17 03
  11.09.1975               ;14 21 58                 ;48 17 03
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
28.07.1980 07:01:00   ;   246,68 ;     
17.03.1981 07:01:00   ;   246,60 ;     
11.01.1982 07:01:00   ;   246,67 ;     
08.08.1983 07:01:00   ;   246,58 ;     
24.09.1984 07:01:00   ;   246,46 ;     
12.08.1985 07:01:00   ;   246,69 ;     
26.01.1986 07:01:00   ;   246,60 ;     
04.01.1987 07:01:00   ;   246,60 ;     
28.03.1988 07:01:00   ;   246,99 ;     
25.09.1989 07:01:00   ;   246,72 ;     
24.09.1990 07:01:00   ;   246,57 ;     
05.08.1991 07:01:00   ;   247,34 ;     
28.11.1992 07:01:00   ;   246,72 ;     
20.03.1993 07:01:00   ;   246,58 ;     
23.04.1994 07:01:00   ;   246,75 ;     
09.09.1995 07:01:00   ;   246,57 ;     
18.05.1996 07:01:00   ;   246,75 ;     
26.07.1997 07:01:00   ;   246,56 ;     
31.10.1998 07:01:00   ;   246,70 ;     
06.03.1999 07:01:00   ;   246,71 ;     
21.10.2000 07:01:00   ;   246,65 ;     
31.03.2001 07:01:00   ;   246,64 ;     
17.08.2002 07:01:00   ;   248,70 ;     
15.08.2003 07:01:00   ;   246,82 ;     
26.11.2004 07:01:00   ;   246,89 ;     
15.07.2005 07:01:00   ;   246,99 ;     
31.03.2006 07:01:00   ;   247,28 ;     
14.09.2007 07:01:00   ;   246,93 ;     
25.04.2008 07:01:00   ;   246,61 ;     
03.07.2009 07:01:00   ;   246,93 ;     
06.08.2010 07:01:00   ;   246,98 ;     
14.10.2011 07:01:00   ;   246,80 ;     
27.01.2012 07:01:00   ;   246,97 ;     
07.06.2013 07:01:00   ;   249,14 ;     
26.10.2014 07:01:00   ;   247,04 ;     
16.01.2015 07:01:00   ;   246,85 ;     
10.06.2016 07:01:00   ;   247,11 ;     
23.07.2017 07:01:00   ;   246,82 ;     
02.02.2018 07:01:00   ;   246,87 ;     
17.03.2019 07:01:00   ;   246,77 ;     
31.07.2020 07:01:00   ;   246,72 ;     
06.08.2021 07:01:00   ;   246,80 ;     
