Messstelle:                ;Stephanshart, Bl 2089.002
HZB-Nummer:                ;302380
HD-Nummer:                 ;
DBMS-Nummer:               ;3002196
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;09.08.2012
 Geländehöhe:              ;233,02
 Messpunkthöhe:            ;233,72
 Sohllage:                 ;226,65
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 46 03                 ;48 10 39
  01.01.2009               ;14 46 03                 ;48 10 39
  07.11.1947               ;14 46 04                 ;48 10 40
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.07.1954 07:01:00   ;   231,91 ;     
29.07.1957 07:01:00   ;   230,83 ;     
30.06.1958 07:01:00   ;   231,62 ;     
15.08.1959 07:01:00   ;   232,39 ;     
22.08.1960 07:01:00   ;   228,37 ;     
12.06.1961 07:01:00   ;   228,47 ;     
04.06.1962 07:01:00   ;   228,93 ;     
01.07.1963 07:01:00   ;   228,05 ;     
11.05.1964 07:01:00   ;   228,10 ;     
28.06.1965 07:01:00   ;   231,34 ;     
25.07.1966 07:01:00   ;   231,35 ;     
10.06.1967 07:01:00   ;   228,77 ;     
05.10.1968 07:01:00   ;   228,11 ;     
14.06.1969 07:01:00   ;   227,70 ;     
15.08.1970 07:01:00   ;   230,59 ;     
03.07.1971 07:01:00   ;   227,67 ;     
05.08.1972 07:01:00   ;   227,81 ;     
12.05.1973 07:01:00   ;   228,16 ;     
14.12.1974 07:01:00   ;   229,80 ;     
03.07.1975 07:01:00   ;   231,35 ;     
05.06.1976 07:01:00   ;   227,90 ;     
01.08.1977 07:01:00   ;   231,35 ;     
15.07.1978 07:01:00   ;   228,15 ;     
19.06.1979 07:01:00   ;   231,35 ;     
28.07.1980 07:01:00   ;   228,94 ;     
21.07.1981 07:01:00   ;   231,35 ;     
01.02.1982 07:01:00   ;   229,41 ;     
25.04.1983 07:01:00   ;   228,03 ;     
25.09.1984 07:01:00   ;   227,72 ;     
08.08.1985 07:01:00   ;   231,91 ;     
02.06.1986 07:01:00   ;   228,43 ;     
04.07.1987 07:01:00   ;   229,02 ;     
02.04.1988 07:01:00   ;   230,51 ;     
14.07.1989 07:01:00   ;   228,03 ;     
13.07.1990 07:01:00   ;   228,66 ;     
03.08.1991 07:01:00   ;   231,91 ;     
04.12.1992 07:01:00   ;   228,90 ;     
23.07.1993 07:01:00   ;   228,79 ;     
22.04.1994 07:01:00   ;   228,82 ;     
01.07.1995 07:01:00   ;   229,22 ;     
25.10.1996 07:01:00   ;   228,64 ;     
25.07.1997 07:01:00   ;   230,76 ;     
14.11.1998 07:01:00   ;   228,84 ;     
28.05.1999 07:01:00   ;   230,12 ;     
31.03.2000 07:01:00   ;   229,12 ;     
22.06.2001 07:01:00   ;   228,83 ;     
23.03.2002 07:01:00   ;   231,91 ;     
03.01.2003 07:01:00   ;   228,98 ;     
04.06.2004 07:01:00   ;   228,66 ;     
26.08.2005 07:01:00   ;   229,93 ;     
31.03.2006 07:01:00   ;   229,77 ;     
07.09.2007 07:01:00   ;   230,36 ;     
25.07.2008 07:01:00   ;   228,60 ;     
26.06.2009 07:01:00   ;   230,26 ;     
04.06.2010 07:01:00   ;   231,91 ;     
13.10.2011 07:01:00   ;   228,43 ;     
31.12.2012 23:59:55   ;   230,05 ;     
04.06.2013 07:01:00   ;   233,02 ;     
01.08.2014 07:01:00   ;   229,07 ;     
22.05.2015 07:01:00   ;   228,82 ;     
15.07.2016 07:01:00   ;   229,56 ;     
28.07.2017 07:01:00   ;   228,47 ;     
05.01.2018 07:01:00   ;   228,96 ;     
31.05.2019 07:01:00   ;   229,59 ;     
07.08.2020 07:01:00   ;   228,77 ;     
06.08.2021 07:01:00   ;   228,90 ;     
