Messstelle:                ;Kasten, Br  3566
HZB-Nummer:                ;310433
HD-Nummer:                 ;uw3566
DBMS-Nummer:               ;6002053
PorenGW-Gebiet:            ;380 Grazer Feld
Grundwasserkörper:         ;Grazer Feld (Graz/Andritz - Wildon) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;02.01.1968
 Geländehöhe:              ;321,03
 Messpunkthöhe:            ;319,83
 Sohllage:                 ;311,23
 T-Messtiefe u.GOK:        ;7,20
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 27 54                 ;46 56 52
  09.12.1959               ;15 27 52                 ;46 56 52
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
17.12.1962 07:01:00   ;   316,47 ;     
16.04.1963 07:01:00   ;   317,16 ;     
27.04.1964 07:01:00   ;   316,50 ;     
06.09.1965 07:01:00   ;   317,62 ;     
03.01.1966 07:01:00   ;   317,17 ;     
01.01.1967 00:00:05   ;   316,87 ;     
01.01.1968 07:01:00   ;   315,70 ;     
10.04.1969 07:01:00   ;   316,53 ;     
20.04.1970 07:01:00   ;   316,78 ;     
01.01.1971 00:00:05   ;   316,05 ;     
14.08.1972 07:01:00   ;   317,45 ;     
04.01.1973 07:01:00   ;   316,54 ;     
28.03.1974 07:01:00   ;   316,30 ;     
15.09.1975 07:01:00   ;   316,46 ;     
01.01.1976 00:00:05   ;   316,19 ;     
09.05.1977 07:01:00   ;   316,00 ;     
21.08.1978 07:01:00   ;   315,26 ;     
10.12.1979 07:01:00   ;   316,39 ;     
01.01.1980 00:00:05   ;   316,31 ;     
01.01.1981 00:00:05   ;   316,21 ;     
31.12.1982 23:59:55   ;   316,22 ;     
10.01.1983 07:01:00   ;   316,32 ;     
30.04.1984 07:01:00   ;   315,79 ;     
17.06.1985 07:01:00   ;   315,72 ;     
14.04.1986 07:01:00   ;   316,24 ;     
31.08.1987 07:01:00   ;   316,19 ;     
22.02.1988 07:01:00   ;   315,98 ;     
09.10.1989 07:01:00   ;   316,49 ;     
01.01.1990 00:00:05   ;   315,90 ;     
30.12.1991 07:01:00   ;   316,55 ;     
01.01.1992 00:00:05   ;   316,54 ;     
01.01.1993 00:00:05   ;   315,77 ;     
07.02.1994 07:01:00   ;   315,92 ;     
03.04.1995 07:01:00   ;   316,20 ;     
06.05.1996 07:01:00   ;   316,45 ;     
01.01.1997 00:00:05   ;   316,08 ;     
02.02.1998 07:01:00   ;   316,07 ;     
27.09.1999 07:01:00   ;   315,83 ;     
03.01.2000 07:01:00   ;   315,57 ;     
05.02.2001 07:01:00   ;   315,52 ;     
31.12.2002 23:59:55   ;   314,63 ;     
27.01.2003 07:01:00   ;   314,74 ;     
02.08.2004 07:01:00   ;   315,50 ;     
31.10.2005 07:01:00   ;   315,53 ;     
19.06.2006 07:01:00   ;   315,54 ;     
14.05.2007 07:01:00   ;   314,87 ;     
14.01.2008 07:01:00   ;   314,47 ;     
12.10.2009 07:01:00   ;   315,79 ;     
21.03.2010 23:27:00   ;   315,78 ;     
06.01.2011 23:27:00   ;   315,64 ;     
06.12.2012 11:27:00   ;   315,09 ;     
16.05.2013 16:00:00   ;   316,35 ;     
30.09.2014 06:00:00   ;   316,75 ;     
01.01.2015 00:00:05   ;   316,46 ;     
02.12.2016 18:00:00   ;   315,78 ;     
02.01.2017 20:00:00   ;   315,65 ;     
05.06.2018 20:00:00   ;   315,93 ;     
01.01.2019 00:00:05   ;   315,00 ;     
31.12.2020 17:00:00   ;   314,97 ;     
05.03.2021 02:00:00   ;   315,31 ;     
01.01.2022 00:00:05   ;   314,37 ;     
