Messstelle:                ;Kittsee, Blt 22
HZB-Nummer:                ;335414
HD-Nummer:                 ;
DBMS-Nummer:               ;1002249
PorenGW-Gebiet:            ;288 Heideboden
Grundwasserkörper:         ;Heideboden [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1992
 Geländehöhe:              ;139,04
 Messpunkthöhe:            ;139,94
 Sohllage:                 ;127,56
 T-Messtiefe u.GOK:        ;9,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1992               ;17 02 27                 ;48 04 52
  31.12.1991               ;17 02 27                 ;48 04 52
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2014 HG13 fehlende Monatsmittel zufolge Beobachterausfall
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.05.1992 07:01:00   ;   131,53 ;     
17.05.1993 07:01:00   ;   131,46 ;     
20.06.1994 07:01:00   ;   131,81 ;     
31.12.1995 23:59:55   ;   132,06 ;     
27.05.1996 07:01:00   ;   133,03 ;     
01.01.1997 00:00:05   ;   132,84 ;     
16.02.1998 08:00:00   ;   132,59 ;     
17.05.1999 08:00:00   ;   132,90 ;     
01.05.2000 08:00:00   ;   133,03 ;     
01.01.2001 00:00:05   ;   132,59 ;     
29.12.2002 08:00:00   ;   132,54 ;     
31.03.2003 08:00:00   ;   132,89 ;     
24.05.2004 08:00:00   ;   132,66 ;     
04.04.2005 08:00:00   ;   132,45 ;     
24.07.2006 08:00:00   ;   132,91 ;     
01.01.2007 00:00:05   ;   132,68 ;     
21.04.2008 08:00:00   ;   132,74 ;     
04.05.2009 08:00:00   ;   133,14 ;     
07.06.2010 08:00:00   ;   133,36 ;     
18.04.2011 08:00:00   ;   133,45 ;     
01.01.2012 00:00:05   ;   132,81 ;     
03.06.2013 08:00:00   ;   133,16 ;     
01.01.2014 00:00:05   ;   132,90 ;     
07.05.2015 08:00:00   ;   133,25 ;     
09.03.2016 11:42:00   ;   132,85 ;     
01.01.2017 00:00:05   ;   132,46 ;     
11.07.2018 08:00:00   ;   132,30 ;     
23.06.2019 20:00:00   ;   132,63 ;     
27.12.2020 23:00:00   ;   132,41 ;     
27.04.2021 13:00:00   ;   132,69 ;     
