Messstelle:                ;Baumgarten, Bl 2099.011
HZB-Nummer:                ;308676
HD-Nummer:                 ;2099.011
DBMS-Nummer:               ;4002210
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;16.07.1973
 Geländehöhe:              ;241,18
 Messpunkthöhe:            ;241,38
 Sohllage:                 ;234,08
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 38 43                 ;48 12 39
  01.01.2003               ;14 38 46                 ;48 12 41
  01.01.1964               ;14 38 46                 ;48 12 41
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1970 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  1970 AKorr 2001: Regimeänderung durch Flussregelung
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
09.09.1970 07:01:00   ;   236,58 ;     
01.01.1971 00:00:05   ;   236,33 ;     
30.08.1972 07:01:00   ;   235,96 ;     
01.08.1973 07:01:00   ;   235,96 ;     
31.12.1974 23:59:55   ;   236,45 ;     
21.01.1975 07:01:00   ;   236,88 ;     
20.01.1976 07:01:00   ;   236,20 ;     
22.03.1977 07:01:00   ;   236,68 ;     
22.05.1978 07:01:00   ;   235,60 ;     
29.05.1979 07:01:00   ;   236,72 ;     
13.05.1980 07:01:00   ;   236,63 ;     
07.04.1981 07:01:00   ;   236,61 ;     
16.02.1982 07:01:00   ;   237,08 ;     
20.04.1983 07:01:00   ;   236,06 ;     
15.05.1984 07:01:00   ;   235,59 ;     
10.09.1985 07:01:00   ;   236,31 ;     
11.02.1986 07:01:00   ;   236,73 ;     
16.06.1987 07:01:00   ;   236,85 ;     
12.04.1988 07:01:00   ;   237,28 ;     
17.05.1989 07:01:00   ;   236,43 ;     
26.06.1990 07:01:00   ;   235,98 ;     
10.09.1991 07:01:00   ;   236,46 ;     
22.04.1992 07:01:00   ;   236,44 ;     
08.04.1993 07:01:00   ;   236,42 ;     
05.05.1994 07:01:00   ;   236,97 ;     
23.05.1995 07:01:00   ;   236,20 ;     
12.06.1996 07:01:00   ;   237,34 ;     
01.01.1997 00:00:05   ;   236,36 ;     
31.12.1998 23:59:55   ;   236,44 ;     
11.03.1999 07:01:00   ;   237,11 ;     
12.04.2000 07:01:00   ;   236,67 ;     
16.05.2001 07:01:00   ;   236,77 ;     
22.08.2002 07:01:00   ;   238,65 ;     
06.02.2003 07:01:00   ;   237,72 ;     
22.04.2004 07:01:00   ;   236,37 ;     
28.07.2005 07:01:00   ;   236,79 ;     
13.04.2006 07:01:00   ;   237,29 ;     
12.04.2007 07:01:00   ;   236,22 ;     
28.04.2008 07:01:00   ;   236,38 ;     
06.08.2009 07:01:00   ;   236,98 ;     
22.04.2010 07:01:00   ;   236,60 ;     
10.03.2011 07:01:00   ;   236,10 ;     
05.07.2012 07:01:00   ;   236,26 ;     
20.06.2013 07:01:00   ;   237,47 ;     
03.07.2014 07:01:00   ;   235,93 ;     
07.05.2015 07:01:00   ;   236,18 ;     
11.08.2016 07:01:00   ;   236,72 ;     
20.04.2017 07:01:00   ;   236,39 ;     
01.03.2018 11:02:00   ;   236,41 ;     
17.06.2019 10:53:00   ;   236,14 ;     
08.10.2020 07:01:00   ;   236,33 ;     
04.03.2021 07:01:00   ;   236,50 ;     
