Messstelle:                ;Bürs, Bl 07.28.10 A
HZB-Nummer:                ;352278
HD-Nummer:                 ;07.28.10 A
DBMS-Nummer:               ;8002342
PorenGW-Gebiet:            ;003 Walgau
Grundwasserkörper:         ;Walgau [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;20.04.2016
 Geländehöhe:              ;564,02
 Messpunkthöhe:            ;564,86
 Sohllage:                 ;546,01
 T-Messtiefe u.GOK:        ;16,15
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  21.04.2016               ;09 48 17                 ;47 08 57
  17.05.2004               ;09 48 20                 ;47 08 59
  21.11.2002               ;09 48 20                 ;47 08 59
  08.01.1970               ;09 48 19                 ;47 08 58
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.10.1970 07:30:00   ;   553,64 ;     
09.07.1971 07:30:00   ;   553,26 ;     
04.08.1972 07:30:00   ;   552,87 ;     
03.08.1973 07:30:00   ;   553,62 ;     
02.08.1974 07:30:00   ;   553,78 ;     
28.08.1975 07:30:00   ;   553,92 ;     
04.06.1976 07:30:00   ;   553,30 ;     
26.08.1977 07:30:00   ;   553,83 ;     
14.07.1978 07:30:00   ;   553,89 ;     
29.06.1979 07:30:00   ;   553,99 ;     
14.07.1980 07:30:00   ;   554,17 ;     
27.07.1981 07:30:00   ;   554,49 ;     
28.06.1982 07:30:00   ;   554,08 ;     
27.06.1983 07:30:00   ;   553,58 ;     
01.10.1984 07:30:00   ;   553,82 ;     
02.09.1985 07:30:00   ;   553,43 ;     
09.06.1986 07:30:00   ;   553,37 ;     
06.07.1987 07:30:00   ;   553,95 ;     
07.06.1988 07:30:00   ;   553,47 ;     
14.08.1989 07:30:00   ;   552,93 ;     
16.07.1990 07:30:00   ;   553,28 ;     
02.07.1991 07:30:00   ;   553,14 ;     
19.05.1992 07:30:00   ;   553,17 ;     
27.07.1993 07:30:00   ;   553,20 ;     
13.06.1994 07:30:00   ;   552,97 ;     
26.06.1995 07:30:00   ;   553,29 ;     
10.12.1996 07:30:00   ;   552,63 ;     
29.08.2005 07:01:00   ;   553,56 ;     
05.06.2006 07:01:00   ;   553,47 ;     
16.07.2007 07:01:00   ;   553,10 ;     
02.06.2008 07:01:00   ;   553,26 ;     
27.07.2009 07:01:00   ;   553,19 ;     
12.09.2010 07:01:00   ;   553,60 ;     
17.10.2011 07:01:00   ;   552,89 ;     
18.06.2012 07:01:00   ;   553,49 ;     
09.06.2013 07:01:00   ;   553,58 ;     
04.08.2014 09:35:00   ;   552,98 ;     
25.06.2015 15:00:00   ;   553,17 ;     
20.06.2016 01:00:00   ;   553,85 ;     
06.09.2017 13:00:00   ;   553,28 ;     
25.01.2018 18:00:00   ;   553,39 ;     
13.06.2019 07:00:00   ;   553,47 ;     
20.06.2020 02:00:00   ;   553,19 ;     
10.02.2021 07:00:00   ;   553,37 ;     
