Messstelle:                ;Nickelsdorf, Bl 51
HZB-Nummer:                ;335539
HD-Nummer:                 ;
DBMS-Nummer:               ;1002261
PorenGW-Gebiet:            ;288 Heideboden
Grundwasserkörper:         ;Parndorfer Platte [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1993
 Geländehöhe:              ;135,15
 Messpunkthöhe:            ;136,10
 Sohllage:                 ;120,12
 T-Messtiefe u.GOK:        ;14,85
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1993               ;17 04 11                 ;47 55 32
  31.12.1992               ;17 04 06                 ;47 55 30
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2018 HG31 Messstelle zeitweise nicht zugänglich
  2019 HG13 fehlende Monatsmittel zufolge Beobachterausfall
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.05.1993 07:01:00   ;   124,46 ;     
30.05.1994 07:01:00   ;   124,55 ;     
24.07.1995 07:01:00   ;   124,65 ;     
27.05.1996 07:01:00   ;   125,51 ;     
20.01.1997 10:00:00   ;   125,21 ;     
19.01.1998 10:00:00   ;   124,86 ;     
19.04.1999 09:00:00   ;   124,95 ;     
08.05.2000 09:00:00   ;   125,02 ;     
01.01.2001 00:00:05   ;   124,64 ;     
06.05.2002 09:00:00   ;   124,46 ;     
16.03.2003 09:00:00   ;   124,60 ;     
04.07.2004 09:00:00   ;   124,60 ;     
19.06.2005 09:00:00   ;   124,52 ;     
09.07.2006 09:00:00   ;   124,92 ;     
31.12.2007 23:59:55   ;   124,81 ;     
19.04.2008 09:00:00   ;   125,00 ;     
09.05.2009 09:00:00   ;   125,15 ;     
18.06.2010 14:00:00   ;   125,04 ;     
20.02.2011 09:00:00   ;   125,12 ;     
01.01.2012 00:00:05   ;   124,71 ;     
24.05.2013 10:00:00   ;   125,18 ;     
31.12.2014 23:59:55   ;   125,19 ;     
05.04.2015 09:00:00   ;   125,38 ;     
01.04.2016 06:00:00   ;   124,90 ;     
28.04.2017 06:00:00   ;   124,66 ;     
28.09.2018 09:00:00   ;   124,86 ;     
15.03.2019 06:00:00   ;   124,97 ;     
01.01.2020 00:00:05   ;   124,60 ;     
05.04.2021 02:00:00   ;   124,70 ;     
