Messstelle:                ;Diepersdorf, Blt 38916
HZB-Nummer:                ;332569
HD-Nummer:                 ;uw38916
DBMS-Nummer:               ;6002659
PorenGW-Gebiet:            ;400 Unteres Murtal
Grundwasserkörper:         ;Unteres Murtal [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.10.1986
 Geländehöhe:              ;227,31
 Messpunkthöhe:            ;228,31
 Sohllage:                 ;217,31
 T-Messtiefe u.GOK:        ;4,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 50 06                 ;46 43 59
  01.10.1986               ;15 50 07                 ;46 43 59
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
06.04.1987 07:01:00   ;   225,78 ;     
22.02.1988 07:01:00   ;   225,62 ;     
09.10.1989 07:01:00   ;   225,92 ;     
17.12.1990 07:01:00   ;   225,74 ;     
02.12.1991 07:01:00   ;   226,10 ;     
14.12.1992 07:01:00   ;   225,78 ;     
31.12.1993 23:59:55   ;   225,70 ;     
10.01.1994 07:01:00   ;   225,93 ;     
06.03.1995 07:01:00   ;   226,13 ;     
08.04.1996 07:01:00   ;   226,02 ;     
01.01.1997 00:00:05   ;   225,12 ;     
15.11.1998 11:15:00   ;   225,92 ;     
16.07.1999 09:15:00   ;   225,98 ;     
01.01.2000 00:00:05   ;   225,15 ;     
15.01.2001 05:45:00   ;   225,13 ;     
17.12.2002 01:00:00   ;   225,22 ;     
01.01.2003 09:00:00   ;   225,15 ;     
09.07.2004 09:00:00   ;   225,64 ;     
31.08.2005 23:00:00   ;   225,57 ;     
05.06.2006 04:20:00   ;   225,95 ;     
31.03.2007 09:39:00   ;   225,26 ;     
27.12.2008 16:00:00   ;   225,13 ;     
10.07.2009 16:00:00   ;   226,47 ;     
11.12.2010 12:00:00   ;   225,72 ;     
01.01.2011 00:00:05   ;   225,47 ;     
13.11.2012 15:00:00   ;   225,74 ;     
03.04.2013 15:00:00   ;   226,63 ;     
15.09.2014 18:00:00   ;   226,58 ;     
02.06.2015 17:00:00   ;   225,74 ;     
10.03.2016 04:00:00   ;   225,86 ;     
19.12.2017 21:00:00   ;   225,53 ;     
22.03.2018 15:00:00   ;   226,00 ;     
31.12.2019 16:00:00   ;   225,19 ;     
17.10.2020 20:00:00   ;   225,84 ;     
08.01.2021 07:00:00   ;   225,68 ;     
