Messstelle:                ;Erla, Bl 2104.010
HZB-Nummer:                ;302299
HD-Nummer:                 ;
DBMS-Nummer:               ;3002187
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1985
 Geländehöhe:              ;237,79
 Messpunkthöhe:            ;238,54
 Sohllage:                 ;233,54
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 35 42                 ;48 11 24
  01.01.2009               ;14 35 42                 ;48 11 24
  14.08.1965               ;14 35 39                 ;48 11 25
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.07.1966 07:01:00   ;   237,35 ;     
28.01.1967 07:01:00   ;   235,87 ;     
20.01.1968 07:01:00   ;   235,79 ;     
08.02.1969 07:01:00   ;   235,29 ;     
28.02.1970 07:01:00   ;   235,98 ;     
01.01.1971 00:00:05   ;   235,36 ;     
29.07.1972 07:01:00   ;   235,89 ;     
07.07.1973 07:01:00   ;   235,42 ;     
21.12.1974 07:01:00   ;   235,84 ;     
05.07.1975 07:01:00   ;   237,27 ;     
24.01.1976 07:01:00   ;   235,68 ;     
05.03.1977 07:01:00   ;   235,86 ;     
22.04.1978 07:01:00   ;   235,25 ;     
07.04.1979 07:01:00   ;   235,96 ;     
26.04.1980 07:01:00   ;   235,77 ;     
25.07.1981 07:01:00   ;   237,34 ;     
16.01.1982 07:01:00   ;   235,99 ;     
05.03.1983 07:01:00   ;   235,43 ;     
18.02.1984 07:01:00   ;   235,32 ;     
08.08.1985 07:01:00   ;   237,79 ;     
25.01.1986 07:01:00   ;   236,00 ;     
30.05.1987 07:01:00   ;   235,90 ;     
26.03.1988 07:01:00   ;   236,27 ;     
01.01.1989 00:00:05   ;   235,57 ;     
03.03.1990 07:01:00   ;   235,38 ;     
03.08.1991 07:01:00   ;   237,79 ;     
01.01.1992 00:00:05   ;   235,82 ;     
20.03.1993 07:01:00   ;   235,62 ;     
23.04.1994 07:01:00   ;   236,11 ;     
22.04.1995 07:01:00   ;   235,46 ;     
01.06.1996 07:01:00   ;   235,95 ;     
26.07.1997 07:01:00   ;   236,12 ;     
19.12.1998 07:01:00   ;   235,31 ;     
27.02.1999 07:01:00   ;   235,69 ;     
18.03.2000 07:01:00   ;   235,51 ;     
20.04.2001 07:01:00   ;   235,60 ;     
23.03.2002 07:01:00   ;   237,79 ;     
31.01.2003 07:01:00   ;   235,99 ;     
02.04.2004 07:01:00   ;   235,46 ;     
15.07.2005 07:01:00   ;   235,77 ;     
31.03.2006 07:01:00   ;   237,14 ;     
14.09.2007 07:01:00   ;   235,78 ;     
01.02.2008 07:01:00   ;   235,28 ;     
26.06.2009 07:01:00   ;   237,38 ;     
11.06.2010 07:01:00   ;   235,47 ;     
20.01.2011 07:01:00   ;   235,95 ;     
21.06.2012 07:01:00   ;   235,53 ;     
04.06.2013 07:01:00   ;   237,79 ;     
24.10.2014 07:01:00   ;   235,32 ;     
16.01.2015 07:01:00   ;   235,41 ;     
18.11.2016 07:01:00   ;   235,60 ;     
24.03.2017 07:01:00   ;   235,63 ;     
19.01.2018 07:01:00   ;   235,65 ;     
18.01.2019 07:01:00   ;   235,59 ;     
07.08.2020 07:01:00   ;   235,14 ;     
31.12.2021 23:59:55   ;   235,26 ;     
