Messstelle:                ;St.Peter, Bl 2128.4
HZB-Nummer:                ;323899
HD-Nummer:                 ;2128.004
DBMS-Nummer:               ;4002489
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1976
 Geländehöhe:              ;254,83
 Messpunkthöhe:            ;255,04
 Sohllage:                 ;245,24
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 20 13                 ;48 17 01
  01.01.2003               ;14 20 16                 ;48 17 04
  01.01.1976               ;14 20 16                 ;48 17 04
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.08.1980 07:01:00   ;   248,47 ;     
21.07.1981 07:01:00   ;   248,44 ;     
12.01.1982 07:01:00   ;   248,24 ;     
06.09.1983 07:01:00   ;   248,17 ;     
19.09.1984 07:01:00   ;   248,14 ;     
03.09.1985 07:01:00   ;   248,41 ;     
05.08.1986 07:01:00   ;   248,55 ;     
25.08.1987 07:01:00   ;   248,62 ;     
29.03.1988 07:01:00   ;   248,69 ;     
18.07.1989 07:01:00   ;   248,52 ;     
09.10.1990 07:01:00   ;   248,54 ;     
06.08.1991 07:01:00   ;   249,04 ;     
20.08.1992 07:01:00   ;   248,64 ;     
06.09.1993 07:01:00   ;   248,80 ;     
01.08.1994 07:01:00   ;   248,90 ;     
24.04.1995 07:01:00   ;   248,82 ;     
01.07.1996 07:01:00   ;   249,07 ;     
21.07.1997 07:01:00   ;   249,03 ;     
10.08.1998 07:01:00   ;   248,90 ;     
12.07.1999 07:01:00   ;   248,77 ;     
07.08.2000 07:01:00   ;   248,89 ;     
09.04.2001 07:01:00   ;   248,34 ;     
19.08.2002 07:01:00   ;   249,25 ;     
30.06.2003 07:01:00   ;   248,74 ;     
27.06.2004 07:01:00   ;   248,81 ;     
10.07.2005 07:01:00   ;   248,82 ;     
06.08.2006 07:01:00   ;   248,68 ;     
09.09.2007 07:01:00   ;   248,79 ;     
13.07.2008 07:01:00   ;   248,70 ;     
28.06.2009 07:01:00   ;   248,62 ;     
25.07.2010 07:01:00   ;   248,79 ;     
07.08.2011 07:01:00   ;   248,49 ;     
15.07.2012 07:01:00   ;   248,82 ;     
08.06.2013 07:01:00   ;   249,24 ;     
27.07.2014 07:01:00   ;   248,80 ;     
02.08.2015 07:01:00   ;   248,67 ;     
31.07.2016 07:01:00   ;   248,91 ;     
13.08.2017 07:01:00   ;   248,86 ;     
21.01.2018 07:01:00   ;   248,70 ;     
11.08.2019 07:01:00   ;   248,58 ;     
09.02.2020 07:01:00   ;   248,42 ;     
22.08.2021 07:01:00   ;   248,52 ;     
