Messstelle:                ;Baumgartenberg, Bl 2089.013
HZB-Nummer:                ;308924
HD-Nummer:                 ;2089.013
DBMS-Nummer:               ;4002235
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.06.2008
 Geländehöhe:              ;234,58
 Messpunkthöhe:            ;234,98
 Sohllage:                 ;226,00
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 45 47                 ;48 12 24
  01.06.2008               ;14 45 53                 ;48 12 54
  01.01.2003               ;14 45 46                 ;48 12 22
  01.10.1947               ;14 45 46                 ;48 12 22
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.07.1954 07:01:00   ;   234,44 ;     
26.03.1956 07:01:00   ;   229,43 ;     
12.08.1957 07:01:00   ;   230,13 ;     
10.03.1958 07:01:00   ;   230,23 ;     
24.08.1959 07:01:00   ;   231,17 ;     
11.04.1960 07:01:00   ;   229,37 ;     
01.07.1961 07:01:00   ;   229,30 ;     
16.06.1962 07:01:00   ;   229,34 ;     
15.04.1963 07:01:00   ;   229,41 ;     
14.12.1964 07:01:00   ;   229,22 ;     
21.06.1965 07:01:00   ;   232,15 ;     
29.08.1966 07:01:00   ;   230,19 ;     
23.01.1967 07:01:00   ;   229,78 ;     
12.02.1968 07:01:00   ;   229,05 ;     
14.07.1969 07:01:00   ;   228,99 ;     
31.08.1970 07:01:00   ;   229,94 ;     
01.01.1971 00:00:05   ;   229,20 ;     
21.08.1972 07:01:00   ;   228,88 ;     
04.06.1973 07:01:00   ;   228,65 ;     
31.12.1974 23:59:55   ;   229,65 ;     
21.07.1975 07:01:00   ;   230,17 ;     
09.02.1976 07:01:00   ;   228,99 ;     
21.03.1977 07:01:00   ;   229,29 ;     
12.06.1978 07:01:00   ;   228,34 ;     
02.07.1979 07:01:00   ;   229,60 ;     
12.05.1980 07:01:00   ;   229,26 ;     
03.08.1981 07:01:00   ;   229,81 ;     
22.02.1982 07:01:00   ;   229,76 ;     
20.06.1983 07:01:00   ;   229,03 ;     
12.06.1984 07:01:00   ;   228,35 ;     
26.08.1985 07:01:00   ;   229,74 ;     
02.02.1986 07:01:00   ;   229,30 ;     
11.07.1987 07:01:00   ;   229,50 ;     
08.04.1988 07:01:00   ;   230,17 ;     
20.01.1989 07:01:00   ;   229,17 ;     
20.07.1990 07:01:00   ;   228,69 ;     
16.08.1991 07:01:00   ;   230,82 ;     
10.04.1992 07:01:00   ;   229,05 ;     
16.03.1993 07:01:00   ;   229,19 ;     
03.05.1994 07:01:00   ;   229,48 ;     
11.07.1995 07:01:00   ;   228,96 ;     
11.06.1996 07:01:00   ;   229,49 ;     
13.08.1997 07:01:00   ;   229,32 ;     
31.12.1998 23:59:55   ;   229,07 ;     
16.03.1999 07:01:00   ;   229,65 ;     
25.04.2000 07:01:00   ;   229,17 ;     
01.05.2001 07:01:00   ;   229,15 ;     
13.08.2002 07:01:00   ;   234,44 ;     
05.02.2003 07:01:00   ;   230,10 ;     
13.04.2004 07:01:00   ;   228,98 ;     
02.08.2005 07:01:00   ;   229,39 ;     
18.04.2006 07:01:00   ;   230,21 ;     
30.09.2007 07:01:00   ;   229,13 ;     
10.05.2008 07:01:00   ;   229,02 ;     
17.07.2009 07:01:00   ;   230,08 ;     
18.06.2010 07:01:00   ;   229,38 ;     
04.02.2011 07:01:00   ;   229,14 ;     
16.03.2012 07:01:00   ;   228,98 ;     
04.06.2013 03:00:00   ;   234,58 ;     
19.06.2014 07:01:00   ;   229,12 ;     
04.06.2015 07:01:00   ;   229,00 ;     
04.08.2016 07:01:00   ;   229,49 ;     
07.04.2017 07:01:00   ;   229,09 ;     
08.02.2018 07:01:00   ;   229,15 ;     
19.06.2019 07:01:00   ;   229,01 ;     
20.08.2020 07:01:00   ;   229,63 ;     
25.08.2021 07:01:00   ;   229,46 ;     
