Messstelle:                ;Au, Bl 2102.014
HZB-Nummer:                ;302109
HD-Nummer:                 ;
DBMS-Nummer:               ;3002168
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.07.2014
 Geländehöhe:              ;236,65
 Messpunkthöhe:            ;237,85
 Sohllage:                 ;231,95
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 36 56                 ;48 10 41
  27.10.1963               ;14 36 56                 ;48 10 43
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.12.1964 07:01:00   ;   234,86 ;     
19.06.1965 07:01:00   ;   236,58 ;     
20.08.1966 07:01:00   ;   235,74 ;     
14.01.1967 07:01:00   ;   235,55 ;     
03.02.1968 07:01:00   ;   235,12 ;     
01.03.1969 07:01:00   ;   234,01 ;     
23.08.1970 07:01:00   ;   234,89 ;     
01.01.1971 00:00:05   ;   234,22 ;     
29.07.1972 07:01:00   ;   234,70 ;     
30.06.1973 07:01:00   ;   234,38 ;     
31.12.1974 23:59:55   ;   234,74 ;     
05.07.1975 07:01:00   ;   235,30 ;     
24.01.1976 07:01:00   ;   234,55 ;     
05.03.1977 07:01:00   ;   234,83 ;     
15.04.1978 07:01:00   ;   233,99 ;     
14.04.1979 07:01:00   ;   234,86 ;     
03.05.1980 07:01:00   ;   234,52 ;     
21.07.1981 07:01:00   ;   236,58 ;     
09.01.1982 07:01:00   ;   234,78 ;     
12.03.1983 07:01:00   ;   234,16 ;     
10.04.2015 07:01:00   ;   234,05 ;     
03.06.2016 07:01:00   ;   234,72 ;     
03.03.2017 07:01:00   ;   234,65 ;     
29.01.2018 07:01:00   ;   234,53 ;     
22.03.2019 07:01:00   ;   233,93 ;     
07.08.2020 07:01:00   ;   234,00 ;     
12.02.2021 07:01:00   ;   234,11 ;     
