Messstelle:                ;Naarn, Br 2100.017
HZB-Nummer:                ;308817
HD-Nummer:                 ;2100.017
DBMS-Nummer:               ;4002224
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;18.01.2001
 Geländehöhe:              ;241,44
 Messpunkthöhe:            ;241,69
 Sohllage:                 ;234,94
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 38 07                 ;48 13 01
  01.01.2003               ;14 38 10                 ;48 13 03
  01.01.1965               ;14 38 10                 ;48 13 03
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1966 23:59:55   ;   238,76 ;     
18.01.1967 07:01:00   ;   239,04 ;     
23.10.1968 07:01:00   ;   238,07 ;     
26.02.1969 07:01:00   ;   237,55 ;     
18.03.1970 07:01:00   ;   237,91 ;     
01.01.1971 00:00:05   ;   237,62 ;     
23.08.1972 07:01:00   ;   237,42 ;     
25.04.1973 07:01:00   ;   237,27 ;     
31.12.1974 23:59:55   ;   237,83 ;     
21.01.1975 07:01:00   ;   238,18 ;     
17.02.1976 07:01:00   ;   237,45 ;     
22.03.1977 07:01:00   ;   237,96 ;     
30.05.1978 07:01:00   ;   236,95 ;     
08.05.1979 07:01:00   ;   238,01 ;     
28.04.1980 07:01:00   ;   237,86 ;     
31.12.1981 23:59:55   ;   237,81 ;     
09.02.1982 07:01:00   ;   238,23 ;     
05.04.1983 07:01:00   ;   237,33 ;     
22.05.1984 07:01:00   ;   236,95 ;     
12.08.1985 07:01:00   ;   238,05 ;     
04.02.1986 07:01:00   ;   237,91 ;     
10.06.1987 07:01:00   ;   238,07 ;     
06.04.1988 07:01:00   ;   238,48 ;     
17.01.1989 07:01:00   ;   237,65 ;     
03.04.1990 07:01:00   ;   237,21 ;     
20.08.1991 07:01:00   ;   237,75 ;     
22.04.1992 07:01:00   ;   237,62 ;     
08.04.1993 07:01:00   ;   237,57 ;     
05.05.1994 07:01:00   ;   238,14 ;     
11.05.1995 07:01:00   ;   237,36 ;     
12.06.1996 07:01:00   ;   238,43 ;     
01.01.1997 00:00:05   ;   237,45 ;     
30.12.1998 07:01:00   ;   237,58 ;     
11.03.1999 07:01:00   ;   238,25 ;     
12.04.2000 07:01:00   ;   237,88 ;     
02.05.2001 07:01:00   ;   237,96 ;     
22.08.2002 07:01:00   ;   239,48 ;     
06.02.2003 07:01:00   ;   238,86 ;     
22.04.2004 07:01:00   ;   237,61 ;     
28.07.2005 07:01:00   ;   238,01 ;     
13.04.2006 07:01:00   ;   238,59 ;     
05.04.2007 07:01:00   ;   237,49 ;     
15.05.2008 07:01:00   ;   237,58 ;     
06.08.2009 07:01:00   ;   238,21 ;     
01.04.2010 07:01:00   ;   237,77 ;     
03.03.2011 07:01:00   ;   237,34 ;     
28.06.2012 07:01:00   ;   237,48 ;     
13.06.2013 07:01:00   ;   238,68 ;     
26.06.2014 07:01:00   ;   237,16 ;     
30.04.2015 07:01:00   ;   237,38 ;     
04.08.2016 07:01:00   ;   237,86 ;     
13.04.2017 07:01:00   ;   237,57 ;     
16.02.2018 07:00:00   ;   237,64 ;     
13.06.2019 07:01:00   ;   237,34 ;     
14.09.2020 10:41:00   ;   237,51 ;     
25.02.2021 07:01:00   ;   237,66 ;     
