Messstelle:                ;Kemating, Br 54.4
HZB-Nummer:                ;375014
HD-Nummer:                 ;V54.4
DBMS-Nummer:               ;4003029
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;22.04.1984
 Geländehöhe:              ;395,02
 Messpunkthöhe:            ;395,82
 Sohllage:                 ;353,22
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 50 44                 ;48 02 52
  01.01.2003               ;13 50 49                 ;48 02 53
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.08.1985 07:01:00   ;   356,42 ;     
04.02.1986 07:01:00   ;   356,41 ;     
09.06.1987 07:01:00   ;   356,29 ;     
06.06.1988 07:01:00   ;   356,37 ;     
17.04.1989 07:01:00   ;   357,63 ;     
09.07.1990 07:01:00   ;   356,24 ;     
05.08.1991 07:01:00   ;   357,85 ;     
30.11.1992 07:01:00   ;   356,62 ;     
02.08.1993 07:01:00   ;   356,65 ;     
24.05.1994 07:01:00   ;   356,53 ;     
04.09.1995 07:01:00   ;   356,69 ;     
16.09.1996 07:01:00   ;   356,93 ;     
21.07.1997 07:01:00   ;   357,41 ;     
13.07.1998 07:01:00   ;   356,45 ;     
17.05.1999 07:01:00   ;   356,69 ;     
03.05.2000 07:01:00   ;   356,65 ;     
20.06.2001 07:01:00   ;   356,87 ;     
14.08.2002 07:01:00   ;   357,95 ;     
17.09.2003 07:01:00   ;   356,42 ;     
06.06.2004 07:01:00   ;   356,74 ;     
17.07.2005 07:01:00   ;   356,88 ;     
30.04.2006 07:01:00   ;   357,02 ;     
14.09.2007 07:01:00   ;   357,59 ;     
25.07.2008 07:01:00   ;   356,59 ;     
25.06.2009 07:01:00   ;   357,53 ;     
02.06.2010 12:00:00   ;   357,20 ;     
15.10.2011 12:00:00   ;   356,67 ;     
05.06.2012 12:00:00   ;   356,67 ;     
04.06.2013 12:00:00   ;   357,85 ;     
20.05.2014 12:00:00   ;   356,74 ;     
30.06.2015 12:00:00   ;   356,67 ;     
19.07.2016 12:00:00   ;   356,62 ;     
05.09.2017 12:00:00   ;   356,56 ;     
24.04.2018 12:00:00   ;   356,22 ;     
22.05.2019 12:00:00   ;   356,52 ;     
29.07.2020 12:00:00   ;   356,42 ;     
21.07.2021 12:00:00   ;   356,52 ;     
