Messstelle:                ;Graz 15, Br  3460
HZB-Nummer:                ;315267
HD-Nummer:                 ;uw3460
DBMS-Nummer:               ;6002274
PorenGW-Gebiet:            ;380 Grazer Feld
Grundwasserkörper:         ;Grazer Feld (Graz/Andritz - Wildon) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;20.06.2008
 Geländehöhe:              ;360,47
 Messpunkthöhe:            ;360,87
 Sohllage:                 ;341,97
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 23 58                 ;47 03 22
  01.01.1971               ;15 23 58                 ;47 03 22
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2017 HG13 fehlende Monatsmittel zufolge Beobachterausfall
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
21.06.1971 07:01:00   ;   344,08 ;     
03.08.1972 07:01:00   ;   345,55 ;     
19.07.1973 07:01:00   ;   344,87 ;     
22.04.1974 07:01:00   ;   344,37 ;     
28.08.1975 07:01:00   ;   345,05 ;     
01.01.1976 00:00:05   ;   344,34 ;     
28.03.1977 07:01:00   ;   344,45 ;     
07.08.1978 07:01:00   ;   344,23 ;     
13.08.1979 07:01:00   ;   344,91 ;     
10.11.1980 07:01:00   ;   344,80 ;     
01.01.1981 00:00:05   ;   344,59 ;     
01.11.1982 07:01:00   ;   344,83 ;     
24.01.1983 07:01:00   ;   344,58 ;     
27.08.1984 07:01:00   ;   344,05 ;     
24.06.1985 07:01:00   ;   344,46 ;     
28.04.1986 07:01:00   ;   344,52 ;     
31.08.1987 07:01:00   ;   344,26 ;     
17.10.1988 07:01:00   ;   344,49 ;     
11.09.1989 07:01:00   ;   345,20 ;     
01.01.1990 00:00:05   ;   344,28 ;     
26.08.1991 07:01:00   ;   344,75 ;     
01.01.1992 00:00:05   ;   344,67 ;     
11.01.1993 07:01:00   ;   344,36 ;     
14.02.1994 07:01:00   ;   344,21 ;     
17.04.1995 07:01:00   ;   344,36 ;     
06.05.1996 07:01:00   ;   344,64 ;     
01.01.1997 00:00:05   ;   344,25 ;     
20.11.1998 07:01:00   ;   344,46 ;     
13.09.1999 07:01:00   ;   344,60 ;     
01.01.2000 00:00:05   ;   344,08 ;     
05.02.2001 07:01:00   ;   344,06 ;     
23.12.2002 07:01:00   ;   343,99 ;     
13.01.2003 07:01:00   ;   344,04 ;     
04.08.2004 07:01:00   ;   344,66 ;     
12.09.2005 07:01:00   ;   344,81 ;     
07.08.2006 07:01:00   ;   344,24 ;     
01.10.2007 07:01:00   ;   344,01 ;     
01.09.2008 07:01:00   ;   344,10 ;     
21.09.2009 07:01:00   ;   345,32 ;     
01.01.2010 00:00:05   ;   344,48 ;     
22.08.2011 07:01:00   ;   344,02 ;     
20.08.2012 07:01:00   ;   344,44 ;     
10.06.2013 07:01:00   ;   344,84 ;     
06.10.2014 07:01:00   ;   344,63 ;     
09.11.2015 07:01:00   ;   344,39 ;     
22.08.2016 07:01:00   ;   344,45 ;     
09.10.2017 07:01:00   ;   344,27 ;     
25.06.2018 07:01:00   ;   344,81 ;     
25.11.2019 07:01:00   ;   343,93 ;     
28.09.2020 07:01:00   ;   344,52 ;     
18.01.2021 07:01:00   ;   344,36 ;     
