Messstelle:                ;Ferlach, Bl 502
HZB-Nummer:                ;338079
HD-Nummer:                 ;
DBMS-Nummer:               ;2002107
PorenGW-Gebiet:            ;435 Rosental
Grundwasserkörper:         ;Rosental [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;20.05.2021
 Geländehöhe:              ;426,26
 Messpunkthöhe:            ;426,91
 Sohllage:                 ;417,06
 T-Messtiefe u.GOK:        ;4,35
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  24.11.1969               ;14 19 13                 ;46 32 33
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
07.12.1992 07:01:00   ;   426,03 ;     
25.10.1993 07:01:00   ;   425,78 ;     
17.01.1994 07:01:00   ;   425,63 ;     
27.03.1995 07:01:00   ;   425,49 ;     
08.07.1996 07:01:00   ;   425,70 ;     
31.12.1997 23:59:55   ;   425,47 ;     
09.11.1998 07:30:00   ;   425,64 ;     
16.08.1999 07:30:00   ;   425,52 ;     
22.11.2000 07:30:00   ;   426,03 ;     
01.01.2001 00:00:05   ;   425,57 ;     
09.12.2002 07:30:00   ;   425,39 ;     
08.12.2003 07:30:00   ;   425,48 ;     
21.06.2004 07:30:00   ;   425,59 ;     
29.08.2005 07:30:00   ;   425,36 ;     
10.04.2006 07:30:00   ;   425,56 ;     
16.04.2007 07:30:00   ;   425,21 ;     
22.12.2008 07:30:00   ;   425,46 ;     
31.12.2009 23:59:55   ;   425,58 ;     
22.11.2010 07:30:00   ;   425,63 ;     
03.01.2011 07:30:00   ;   425,51 ;     
12.11.2012 07:30:00   ;   425,86 ;     
31.12.2013 23:59:55   ;   425,71 ;     
24.02.2014 07:30:00   ;   426,02 ;     
26.10.2015 07:30:00   ;   425,45 ;     
21.03.2016 07:30:00   ;   425,54 ;     
25.12.2017 07:30:00   ;   425,81 ;     
01.01.2018 00:00:05   ;   425,71 ;     
18.11.2019 16:22:00   ;   425,80 ;     
01.01.2020 00:00:05   ;   425,62 ;     
26.05.2021 01:00:00   ;   425,57 ;     
