Messstelle:                ;Klagenfurt, Br 217
HZB-Nummer:                ;338012
HD-Nummer:                 ;
DBMS-Nummer:               ;2002104
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.12.2022
 Geländehöhe:              ;442,98
 Messpunkthöhe:            ;443,70
 Sohllage:                 ;436,15
 T-Messtiefe u.GOK:        ;5,78
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  13.12.1990               ;14 17 01                 ;46 37 08
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
23.05.1991 07:01:00   ;   438,45 ;     
17.12.1992 07:01:00   ;   438,48 ;     
06.11.1993 07:01:00   ;   438,38 ;     
29.04.1994 07:01:00   ;   438,38 ;     
31.03.1995 07:01:00   ;   438,26 ;     
30.11.1996 07:01:00   ;   438,68 ;     
01.01.1997 00:00:05   ;   438,40 ;     
13.11.1998 07:30:00   ;   438,60 ;     
03.09.1999 07:30:00   ;   438,29 ;     
01.12.2000 07:30:00   ;   439,03 ;     
12.01.2001 07:30:00   ;   438,69 ;     
13.12.2002 07:30:00   ;   438,27 ;     
01.01.2003 00:00:05   ;   438,18 ;     
16.07.2004 07:30:00   ;   438,58 ;     
02.09.2005 07:30:00   ;   438,50 ;     
05.05.2006 07:30:00   ;   438,39 ;     
20.04.2007 07:30:00   ;   437,80 ;     
19.12.2008 07:30:00   ;   438,12 ;     
25.09.2009 07:30:00   ;   438,46 ;     
03.12.2010 07:30:00   ;   438,30 ;     
01.01.2011 00:00:05   ;   438,24 ;     
16.11.2012 07:30:00   ;   438,76 ;     
05.04.2013 07:30:00   ;   438,58 ;     
28.02.2014 07:30:00   ;   439,28 ;     
01.01.2015 00:00:05   ;   438,27 ;     
02.09.2016 07:30:00   ;   438,40 ;     
29.09.2017 07:30:00   ;   438,40 ;     
01.01.2018 00:00:05   ;   438,34 ;     
29.11.2019 16:50:00   ;   438,29 ;     
24.10.2020 13:48:00   ;   438,52 ;     
19.02.2021 17:08:00   ;   438,38 ;     
