Messstelle:                ;Pucking, Br 14.2
HZB-Nummer:                ;316364
HD-Nummer:                 ;W14.2
DBMS-Nummer:               ;4002353
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1971
 Geländehöhe:              ;281,30
 Messpunkthöhe:            ;281,70
 Sohllage:                 ;273,26
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 13 33                 ;48 11 53
  01.01.2003               ;14 13 34                 ;48 11 55
  01.01.1971               ;14 13 34                 ;48 11 55
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis 2015 FG06 durch Kraftwerk beeinflusst
  1985 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  1980 AKorr 2001: durch Kraftwerk beeinflusst
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
10.08.1985 07:01:00   ;   275,68 ;     
25.01.1986 07:01:00   ;   275,40 ;     
27.12.1987 07:01:00   ;   275,40 ;     
27.03.1988 07:01:00   ;   275,62 ;     
01.01.1989 00:00:05   ;   275,04 ;     
17.02.1990 07:01:00   ;   275,26 ;     
09.08.1991 07:01:00   ;   275,72 ;     
27.03.1992 07:01:00   ;   275,25 ;     
22.12.1993 07:01:00   ;   275,38 ;     
14.04.1994 07:01:00   ;   275,97 ;     
28.12.1995 07:01:00   ;   275,23 ;     
17.05.1996 07:01:00   ;   275,75 ;     
23.07.1997 07:01:00   ;   275,24 ;     
12.11.1998 07:01:00   ;   275,32 ;     
27.02.1999 07:01:00   ;   275,36 ;     
27.01.2000 07:01:00   ;   275,25 ;     
12.04.2001 07:01:00   ;   275,22 ;     
16.08.2002 07:01:00   ;   275,97 ;     
03.01.2003 07:01:00   ;   275,54 ;     
27.03.2004 07:01:00   ;   275,27 ;     
14.02.2005 07:01:00   ;   275,45 ;     
01.04.2006 07:01:00   ;   275,75 ;     
08.09.2007 07:01:00   ;   275,58 ;     
23.12.2008 07:01:00   ;   275,15 ;     
24.06.2009 07:01:00   ;   276,05 ;     
07.06.2010 07:01:00   ;   275,30 ;     
19.01.2011 07:01:00   ;   275,07 ;     
26.01.2012 07:01:00   ;   275,45 ;     
05.06.2013 07:01:00   ;   275,88 ;     
04.06.2014 07:01:00   ;   275,33 ;     
27.05.2015 07:01:00   ;   275,31 ;     
27.07.2016 07:01:00   ;   275,62 ;     
10.05.2017 07:01:00   ;   275,51 ;     
09.01.2018 07:01:00   ;   275,49 ;     
16.01.2019 07:01:00   ;   275,27 ;     
04.02.2020 07:01:00   ;   275,21 ;     
10.08.2021 07:01:00   ;   275,49 ;     
